show_id,company_id
1107,84
1108,969
1108,493
1108,303
1108,491
1109,1313
1110,278
1110,295
1110,1314
1111,1315
1111,1316
1112,1317
1112,182
1112,72
1112,1318
1113,1025
1113,1319
1113,170
1113,1320
1113,1321
1114,380
1114,125
1114,951
1114,1270
1114,131
1114,1322
1114,1323
1114,618
1114,545
1114,1324
1114,134
1116,1325
1116,1326
1116,1152
1117,1327
1118,869
1119,1328
1120,865
1120,894
1120,1329
1121,1307
1122,396
1123,1330
1123,78
1123,14
1125,1331
1125,51
1125,1332
1125,1333
1128,869
1129,1334
1129,1335
1129,1336
1129,735
1129,98
1129,100
1130,1337
1131,84
1131,1338
1132,926
1133,198
1134,498
1134,1339
1137,968
1137,255
1138,1340
1138,1341
1139,57
1140,113
1142,227
1142,45
1143,576
1143,346
1145,1342
1145,1219
1145,84
1146,493
1146,162
1146,366
1146,367
1147,198
1148,170
1148,19
1149,183
1150,1251
1150,1343
1150,1344
1151,215
1152,772
1153,1345
1153,295
1153,1346
1154,124
1155,1229
1155,1347
1156,113
1157,1348
1157,73
1157,1349
1157,19
1157,1350
1157,1351
1157,1352
1157,1353
1159,266
1159,1354
1160,1355
1160,628
1161,1356
1161,183
1161,255
1162,130
1162,538
1162,1357
1162,131
1162,1358
1162,1359
1162,1360
1162,479
1163,8
1163,313
1164,793
1165,1361
1166,166
1166,255
1167,255
1167,373
1168,198
1171,1062
1172,198
1173,1051
1173,1362
1173,158
1173,456
1173,1363
1173,1364
1173,1227
1174,83
1175,1221
1175,1222
1176,620
1176,371
1177,408
1177,409
1178,1186
1179,634
1179,56
1179,1365
1180,215
1181,864
1181,34
1182,834
1182,577
1183,1366
1184,94
1184,91
1184,125
1185,693
1186,16
1187,121
1187,91
1187,125
1187,99
1188,1367
1188,1013
1188,1051
1189,628
1189,1368
1189,1369
1190,1370
1191,40
1191,1371
1191,1372
1191,1373
1191,1374
1192,310
1192,1375
1193,472
1194,1376
1195,1341
1195,206
1195,23
1195,803
1195,1377
1196,1263
1196,1378
1197,50
1197,1379
1198,182
1199,196
1199,19
1200,33
1200,271
1201,1142
1203,1380
1204,19
1204,1381
1204,1382
1204,1383
1205,177
1206,1384
1207,1172
1207,1385
1208,1386
1208,1387
1208,1388
1209,1389
1209,113
1209,198
1210,1390
1210,56
1210,333
1210,1391
1211,93
1211,1392
1212,1393
1212,1394
1212,1395
1213,1396
1213,1249
1213,1397
1213,1398
1213,124
1214,1399
1215,1400
1216,271
1217,644
1218,1401
1218,1402
1218,1403
1218,1404
1218,1227
1219,219
1220,93
1220,208
1220,1405
1220,99
1220,1406
1220,1407
1220,1408
1220,1409
1221,71
1222,113
1223,1410
1224,50
1225,1411
1227,95
1227,1055
1227,1334
1227,93
1227,1412
1227,1413
1227,1414
1227,1134
1228,1123
1228,1415
1228,1416
1229,491
1229,1417
1229,571
1229,56
1230,832
1230,1418
1231,192
1231,84
1231,19
1232,26
1232,18
1232,1419
1233,533
1234,45
1234,1420
1234,1421
1235,84
1235,1422
1236,1423
1237,266
1237,1424
1237,1425
1238,682
1239,93
1239,408
1239,1307
1239,1426
1240,1427
1240,1428
1240,1429
1240,1430
1240,1431
1241,264
1241,417
1242,266
1242,1432
1242,988
1243,1433
1243,1434
1245,503
1245,1278
1245,918
1245,1385
1246,1435
1246,268
1246,1436
1246,1437
1246,356
1246,1438
1248,1439
1248,573
1249,23
1249,1440
1249,430
1250,37
1250,1390
1250,472
1251,295
1251,296
1252,1441
1252,1092
1252,1442
1253,113
1254,1256
1255,1443
1256,95
1257,1444
1257,1445
1257,1446
1258,1447
1258,1448
1258,1449
1259,1105
1260,1450
1261,1451
1261,280
1261,1452
1261,1453
1261,1454
1262,472
1262,1455
1262,1299
1262,1456
1262,258
1262,1457
1263,56
1263,404
1263,1458
1265,1459
1266,187
1266,491
1266,1460
1267,582
1267,165
1268,93
1268,441
1268,1461
1268,1400
1268,62
1268,1462
1269,628
1271,33
1272,869
1272,1345
1273,264
1273,337
1273,1463
1274,1464
1274,1465
1274,1366
1274,1466
1275,1467
1275,1468
1276,295
1276,1469
1276,1470
1277,468
1277,999
1278,672
1279,1447
1280,606
1281,1471
1281,1472
1282,271
1283,158
1284,1473
1285,1474
1286,1475
1286,1476
1287,122
1288,158
1288,1477
1288,325
1289,1093
1290,1478
1290,1479
1291,23
1291,803
1291,1480
1292,1261
1292,1481
1292,1441
1293,532
1294,33
1295,1482
1296,1483
1296,1441
1296,1442
1297,296
1298,252
1298,1389
1299,93
1299,134
1299,92
1299,133
1299,1484
1299,586
1299,1485
1299,100
1299,131
1299,951
1300,480
1300,19
1300,84
1301,601
1302,1486
1302,1487
1303,1119
1303,1488
1305,92
1305,125
1305,124
1306,1482
1307,463
1307,462
1309,113
1310,244
1310,195
1310,15
1310,14
1311,1489
1311,1490
1311,1491
1312,793
1313,192
1313,84
1314,1429
1314,598
1314,1492
1315,1493
1315,1494
1316,45
1316,1495
1317,521
1318,1496
1318,242
1318,1497
1319,14
1319,68
1319,67
1319,19
1320,1498
1321,346
1322,14
1324,436
1324,19
1324,18
1324,14
1325,31
1326,1499
1326,32
1327,23
1327,1500
1327,1501
1327,1502
1328,1503
1328,607
1329,816
1329,977
1329,1504
1329,410
1329,1068
1329,212
1329,1505
1329,1195
