show_id,creator_id
204674,20116
40854,12316
55239,20117
55239,14514
23790,12969
65853,20118
195975,20119
195975,20120
16233,20121
30224,20122
11399,7178
194696,4299
194696,7980
65812,20123
121009,20124
121009,20125
2536,20126
25229,1521
40863,6043
99792,20127
129587,20128
129587,20129
129587,20130
125651,20131
101237,20132
97932,20133
194605,17011
71440,5067
71440,5068
25137,20134
25137,20135
97658,3954
10413,12305
847,14951
8056,24
811,20136
111718,20137
124150,20138
101535,20139
194603,6577
225638,20140
218575,5443
218581,20141
82982,14215
82965,20142
195957,20143
11397,20144
11397,20145
11397,20146
11397,20147
11397,20148
11397,20149
11397,20150
11397,20151
11397,20152
11397,20153
207880,6676
207880,11779
94735,3730
94735,20154
94735,13779
22435,20155
22435,20156
22435,20157
49483,20158
49483,20159
31244,1421
215096,20160
49485,20161
49485,20162
49490,17489
97601,20163
97601,20164
10403,20165
10403,20166
49655,20167
49655,18684
236136,659
155916,5725
85212,20168
85212,20169
97946,7018
97946,13551
55221,19129
100551,11657
100551,11658
100551,20170
125808,20171
40219,20172
62827,20173
32237,20174
194610,19974
194610,7832
27990,15846
101552,20175
101522,5813
101522,20176
124115,20177
129550,20178
81174,20179
40853,20180
40853,20181
155928,10993
97952,20182
97952,20183
40866,20184
124151,20185
97937,10993
16223,637
16689,17467
16689,20186
206615,20187
206615,20188
39215,15621
16638,2386
130703,13820
130703,20189
213864,20190
234334,20191
25183,19575
97622,20192
2504,20193
2504,20194
97607,19521
97607,20195
40846,20196
27961,3938
27961,3939
49493,20197
101367,20198
81228,20199
49964,20200
49964,20201
101597,20202
97935,20203
125606,20204
234305,20205
206625,20206
25182,4315
25182,4317
97626,11648
40231,3521
40231,2119
49451,9697
32249,1719
125662,20207
85478,7169
90775,14272
41843,3231
21293,20208
21293,20209
200844,18170
86463,9382
90747,20210
71430,5359
16238,13194
65886,20211
94001,20212
94001,20213
94001,20214
49492,14625
200853,18170
10703,7640
218776,14995
218776,11304
10063,748
114371,20215
51656,20216
51656,10504
79146,14677
89364,20217
89364,20218
195791,20219
200797,20220
103330,6380
218536,15123
115308,20221
233294,20222
233294,13205
233294,20223
233294,20224
233294,20225
233294,20226
233294,20227
233294,20228
233294,20229
233294,20230
62622,20231
57844,20232
200799,20233
44717,20234
44717,20235
72067,4577
72067,4578
51642,12055
103146,17642
103146,19414
103146,19866
75605,20236
75605,20237
75605,20238
75605,20239
21280,20240
99701,20241
200966,13852
200966,16308
99811,20242
99811,15047
107952,20243
107952,1259
107952,20244
231477,17388
16254,20245
97912,17887
118662,20246
204409,8088
204409,20247
10758,1036
10758,20248
10758,20249
10728,20250
97927,20251
49497,20252
82221,20253
11379,4385
44740,15038
200912,20254
32516,1110
32516,20255
49668,20256
101996,20257
21286,20258
85434,20259
10453,6940
71247,20260
71247,20261
87082,20262
62983,2129
62983,6273
85423,19488
49980,20263
109698,9207
109698,17375
2573,20264
10002,7996
41962,1142
41962,20265
31299,2386
211893,20266
62857,20267
211839,12685
44798,2998
98005,20268
98005,20269
98005,20270
218722,205
218570,9805
99847,687
99847,688
79167,7274
118606,20271
31300,2386
100553,20272
105708,20273
4609,4729
4609,5874
4609,20274
62686,941
62686,942
4663,11600
4663,11601
217848,20275
217848,20276
4669,13781
4669,20277
49948,1525
118493,20278
11114,686
11114,20279
107991,20280
70165,20281
200965,20282
89302,20283
22474,20284
11115,506
225024,17458
11389,20285
77599,18187
77599,20286
77599,20287
200822,6671
101943,20288
225975,20289
225975,20290
225975,20291
153826,20292
21637,20293
21637,20294
81160,20295
71145,20296
71145,20297
70149,16650
71138,6676
71138,16018
23791,8365
23791,20298
70144,20299
153855,20300
35333,6958
42787,7341
137199,2998
137199,20301
216549,16112
216549,14194
132425,20302
158423,20303
158423,20304
208638,6476
100556,7991
217843,20305
100579,1521
225071,20306
11103,20307
41946,5812
18333,7993
18333,20308
134010,20309
73522,20310
73522,20311
28887,20312
28887,20313
81156,20314
215036,20315
215036,20316
96460,8878
96460,12565
77569,20317
10764,18947
10764,13314
10764,20318
153854,20319
4657,20320
74127,20321
137130,20322
137130,20323
119260,20324
10765,1903
10765,4455
153869,20325
73089,20326
73089,20327
40440,20328
10749,20329
49465,12394
218507,18655
102717,20330
102717,20331
102717,20332
4134,20333
225990,20334
225990,20335
96565,20336
32589,1405
32589,20337
32589,20103
209715,15570
209715,9851
208637,20338
208637,20339
49616,7537
109700,20340
109700,4938
109700,20341
109700,20342
73525,20343
125866,20344
96437,13577
233213,20345
96452,20346
96452,20347
107949,20348
55950,15798
208657,12834
208657,20349
123733,20350
4149,20351
4138,224
4138,225
41947,10999
41947,11000
109608,158
109608,20352
134001,20353
134001,20354
134001,15151
17068,5690
4198,5516
4198,537
21619,14626
21619,14627
59318,20355
35373,13337
42732,10075
11139,3584
17088,2942
194726,20356
208643,769
208643,1291
208643,20357
216523,20358
16288,6279
53509,14981
53509,14982
17015,19381
17015,20359
17015,20360
102707,20361
102707,20362
215057,20363
107961,20364
107961,20365
73571,18425
4179,20366
216570,20367
16276,8872
81236,4896
81236,5982
40838,20368
231415,20369
71417,9271
157823,20370
53825,20371
132435,4596
132435,4597
94783,15240
49461,16163
129566,20372
10485,2987
65832,20373
42728,5923
42728,20374
101282,5811
157856,20375
96514,20376
101236,9390
85252,20377
85252,20378
4440,20379
4440,20380
97665,20381
4435,10880
15121,1983
84036,20382
195922,5074
195922,5075
195922,20383
53823,20384
124113,20385
158340,20386
70186,20387
70186,20388
70186,20389
70186,20390
216862,20391
201471,20392
224200,20393
224200,20394
77252,19982
102741,8897
102741,20395
154036,13181
154036,13182
137969,20396
137969,20397
79927,20398
71470,16154
71470,16156
17016,13833
209730,8816
209730,20399
16299,1674
98070,20400
98070,20401
216890,4751
63852,20402
63852,20403
220088,20404
77253,20405
122237,20406
14700,2933
122222,17520
81117,20407
11386,20408
231421,20409
231421,20410
15154,20411
101369,20412
101369,9851
101369,16340
120145,20413
8083,6839
40264,16112
40264,14194
53807,18675
53807,7572
53807,18676
53807,7573
67179,20414
67179,20415
100510,13860
100510,4849
67138,3645
67138,20416
79926,20417
79926,1636
79926,20418
231440,20410
231440,20419
129547,20420
126677,4221
126677,4222
4445,1179
4445,20421
94751,12607
228924,20422
157822,12685
8080,4026
67167,8728
67167,5162
10075,20423
10075,20424
14692,15362
216876,14590
23875,3532
70184,20425
201430,17806
222237,20426
222237,20427
227106,20428
116502,20429
124204,4223
124204,20430
97192,17338
97192,3793
97192,3794
117849,20431
139656,20432
227146,20433
41908,20434
154041,20435
86982,20436
139629,11776
139629,20437
139629,20438
216833,20439
195746,6547
116576,18919
116576,10311
116576,20440
96493,20441
201405,20442
201405,20443
201405,20444
208862,20445
208862,20446
98094,20447
154032,20448
154032,20449
85475,20450
85475,9917
220081,20451
220081,20452
45041,3537
212517,20453
227173,20454
227173,20455
95327,20456
105911,20457
37408,1142
71095,20458
10072,5948
10072,5949
31897,20459
31897,20460
97190,12505
111822,13616
37245,20461
139687,20462
227160,20463
227160,20464
116572,1607
91012,20465
86973,20466
86973,19448
74051,20467
74051,20468
90760,6190
71202,1934
82978,6924
202143,12980
202143,7648
117804,20469
91004,5681
91004,6135
96428,20470
18002,3940
71073,15375
71073,20471
218740,20472
95393,9361
95393,20473
91036,10835
45076,20474
75677,11303
72085,6286
72085,20475
87000,3435
64371,11998
41909,3063
86995,20331
102783,20476
201496,20477
75688,9576
75688,20478
77223,20479
116537,12088
75690,7345
222222,20480
103189,20481
63885,941
123465,20482
137902,20483
22842,10254
70132,20484
206247,17422
86946,20485
45003,13268
45003,13269
86928,20486
86928,20487
71097,1719
222285,20488
135914,20489
135914,20490
71220,20491
120204,20492
71293,20493
71293,12619
75604,12957
75604,12958
71223,20494
101018,18617
118516,20495
118516,20496
119936,20497
72082,12154
113472,20498
37456,20499
37456,20500
37456,19014
37456,11845
202145,20501
86938,2092
108974,7601
139663,16413
212583,20502
90726,20503
72084,20504
72084,11815
111842,5437
98017,20505
90724,7133
220080,20506
4992,331
4992,1021
118515,20507
156796,16817
99379,14405
86832,20508
86828,20509
86828,20510
99382,20511
233717,18075
204511,20512
99075,10794
99075,18565
105805,6286
50296,13903
50296,20513
232826,20514
210868,20515
63114,11466
86861,20516
74273,17935
90730,12421
64335,20517
137051,20518
219381,440
129390,20519
129390,5417
77019,19982
99078,11150
62966,20520
218768,20521
119937,20522
119937,8985
212576,20523
212576,20524
212576,20525
15820,20526
15820,14842
212071,4054
4977,1549
4977,3498
4977,3499
117174,20527
105880,20528
105880,20529
98003,20530
105945,20531
16978,12006
102013,8763
102013,10874
218551,20532
218551,20533
218551,20534
218551,20535
218551,20536
218551,20537
218551,20538
197664,20539
89305,14735
207890,20540
99762,20541
218763,19172
107968,10820
103006,20542
108278,20543
108278,20544
71240,18485
71240,18486
52088,9861
206263,20545
95669,20546
204590,20547
204590,20548
111893,20549
11780,20550
82630,4184
46650,599
101675,20551
49939,4910
49939,20552
94096,20553
95352,9035
219320,20554
219320,20555
103040,20556
20933,20557
72078,8700
50259,20558
71238,6698
71238,11374
71238,11375
108976,20559
82208,20560
211850,10064
211850,10065
103350,20561
82215,20562
82215,20563
82215,20564
82215,20565
103337,20566
97037,19663
89324,20567
79131,19914
79131,17409
103328,12033
103328,10568
118631,18982
98305,3231
98305,13483
23809,16013
23809,16014
108965,20568
118665,20569
98369,18143
98369,18144
98369,18145
97090,11960
100225,5811
98048,20570
62920,20571
40287,20572
40287,20573
200718,20574
14629,20575
137979,20576
137979,20577
96068,13350
130096,20578
130096,20579
130096,20580
23865,2291
103333,20581
49902,15601
137459,7959
87034,20582
98341,20583
11313,20584
46489,1043
46489,15461
46452,20585
98392,20586
98392,20587
118696,20588
44741,13017
123413,20589
123413,20590
7259,6361
82295,20591
82295,20592
115387,20593
195793,3610
224194,20594
99748,5437
108970,20595
87097,20596
98337,15408
98337,20597
55051,5676
212570,6198
212570,6199
39949,11745
51657,1706
51657,1817
23165,20598
98301,13483
39948,584
195795,6476
101969,20599
101969,5695
101969,14399
96828,20600
101959,20063
101959,20601
97000,12863
134785,10676
134785,20602
79951,20603
79951,20604
51661,20605
49903,5571
64837,15188
195763,20606
49914,20607
55040,17477
49901,7188
206076,20608
206076,14849
206076,18430
97049,10845
211894,20609
218736,20610
99798,5824
22891,20611
22891,20612
55002,20613
55002,20614
15860,7809
108924,20615
85452,20616
85452,7568
90712,3100
212591,20617
97410,13786
97410,13787
97410,20618
97410,17654
97410,14525
16900,20619
97056,20620
51635,20621
23844,20622
38062,15415
38062,20623
38062,20624
16822,9592
222088,20625
222011,4320
222011,20626
222011,11040
108972,20627
108972,20628
99726,5437
108888,20629
108888,20630
107965,15596
11369,7030
89736,20631
89736,20632
99721,20633
99721,20634
222010,20635
222054,20636
41907,20637
64352,20638
156243,20639
201476,20640
201476,20641
14634,20642
222208,8757
79944,20643
19537,20644
19538,20645
19538,9719
19538,20646
73565,2251
73563,14223
235497,20647
218190,20648
23853,1065
23853,4391
111858,20649
218128,20650
218128,20651
218128,20652
218128,20653
218128,20654
218128,20655
218128,20656
127904,8139
109134,8164
72054,20657
72054,20658
72054,20659
79964,337
79964,338
74010,20660
120173,10935
79943,10683
79943,10684
137901,20661
137901,20662
35307,1525
108207,16099
108207,16100
45028,6380
218543,20663
218543,20664
11059,714
11059,716
216280,20665
208540,20666
229338,3994
222018,7507
23609,18730
23609,20667
64874,20668
107957,20669
210768,12761
210768,20670
48686,132
48686,1192
154511,12383
101952,20671
158478,20672
129185,12092
89715,20673
136290,20674
136290,14449
136290,20675
136290,20676
136290,20677
136290,20678
136290,20679
136290,20680
131736,20681
13701,20682
73718,20683
73718,20684
73718,20685
136018,9350
136018,9351
136018,9352
136018,9353
115453,20686
108881,20687
108881,8457
23831,20688
14602,20689
96593,14647
96593,14648
87032,20690
87032,20691
87032,20692
87032,20693
87032,20694
44754,20695
96548,3160
96548,3942
77206,6633
107963,15596
107963,20696
71030,20697
77201,20698
77201,4289
28296,5227
107974,16419
107974,20699
107953,5727
107953,20700
23846,385
23846,20701
23846,20702
22814,1674
22814,19611
216283,5966
23173,20703
136019,20704
49912,7311
96944,20705
132405,20706
138417,20707
10030,1118
87048,16372
87048,16373
96894,20708
201422,20709
7644,20710
96070,18233
203054,5687
216362,20711
120632,20712
11047,2483
11047,2484
11047,506
10388,20713
1975,5832
24309,20714
24309,20715
24309,6357
208519,20716
29622,20717
29622,20718
8560,8837
8560,8838
64813,20719
40191,20720
61573,20721
61573,20722
90240,901
29893,20723
29893,20724
63949,20725
205964,20127
205964,20726
131749,20727
131749,20728
48679,20729
48679,20730
131710,20731
131710,7122
131710,6401
131710,8779
53705,20732
119296,20733
210755,20734
210755,20735
210755,20736
10366,790
41102,20737
117317,16861
117317,16862
10364,11028
210927,20738
210928,20739
210928,20740
128774,20741
1924,20742
29892,3078
29892,3079
29892,20743
11026,18698
10228,14912
10228,14913
11951,6117
11951,2332
205960,967
63920,20744
10858,17565
44448,12206
10379,20745
10379,20746
71687,20591
10355,9143
65181,20747
136293,20748
2618,7956
128777,20749
128138,20750
44924,20751
92559,20752
92559,20753
92559,20754
71630,8419
136003,20755
99226,20133
71364,16623
100202,20756
90250,8111
23425,20757
229348,20758
14892,20759
81885,20760
6154,9207
132833,20761
16850,20762
117331,18083
235444,228
225420,17051
96842,20763
96877,20764
89735,13350
23899,20765
16847,20766
16847,20767
73783,17128
230006,20768
5861,20769
5861,20770
72945,20771
225479,20772
15969,20773
15969,15824
15969,20774
17235,20775
17235,20776
222046,20777
217275,20778
230048,3744
230048,17617
17651,8837
17651,8838
17227,20779
17227,20780
113952,20781
113952,20782
113952,20783
1951,20784
99529,20785
131752,19883
131752,18083
91592,20786
65157,2404
94926,20787
94926,20788
40178,20789
131714,20790
89272,20791
63046,20792
63046,20793
63046,20794
55858,20795
230067,20796
11041,8729
45115,20797
229343,20798
11906,20799
128140,7086
128140,7087
128140,20800
53756,20801
213315,20802
213315,20803
111508,20804
6108,11570
228733,18830
3292,20805
3292,20806
90346,20807
90346,20808
127823,20809
230053,3084
127953,12161
127953,12162
136279,7173
66500,20810
44907,20811
132288,20812
3669,20813
196246,18924
196246,20814
196246,20815
4174,15510
4174,9391
4174,9392
153183,20816
206935,20817
206935,20818
206935,20819
206935,20820
205164,20821
205164,20822
85747,8306
15915,8164
153180,20823
11228,1549
11228,6121
32127,13617
13811,20824
197566,6546
28158,20825
206976,10143
50312,20826
229329,20827
132281,14248
7646,3936
5088,20828
50366,6014
136079,20829
136079,20830
217271,6843
89222,20831
15981,1974
44967,20832
8542,10057
94939,20833
124612,20834
196952,20835
216290,20836
216290,20837
44420,851
82773,20838
75956,20839
17654,4808
216356,20840
29846,20841
228712,20842
63924,771
81882,13815
81882,20843
23650,2717
210931,20844
210931,14962
158585,20845
10361,6227
10361,20846
10361,20847
99521,20848
89251,20849
230042,1303
81873,20850
81873,20851
41240,20852
40727,8419
124615,19488
124615,19903
171389,20853
72484,14533
158532,20854
209882,20855
209882,20856
67717,20857
94942,20858
3277,20859
3277,20860
105026,20861
195626,18170
210911,20862
210911,20863
13764,3860
154502,14397
14898,20864
68810,3549
3230,20865
3230,20866
128847,20867
128847,20868
126717,20869
48658,7537
48658,8702
23640,20870
23640,20871
50766,18615
50766,8062
234743,20872
208360,10016
208360,12566
208360,922
41147,5536
5067,6361
70919,20873
5633,10672
130164,20874
12322,13225
99291,20875
65149,20876
61566,12412
208367,6730
208367,6731
99550,20877
99550,20878
10834,15724
229363,20879
213365,20880
6156,20881
209879,15751
209879,8079
209879,7336
122140,16935
10249,20882
10249,12485
86677,20883
235885,1531
65116,20884
65116,20885
65116,13768
218368,20886
218368,20887
218368,13802
75917,20888
90336,20889
17536,1142
17536,1143
130130,20890
2687,20891
50728,1656
103536,15757
206737,20892
206737,20893
154531,19475
105006,20894
66420,20895
40576,20896
80608,17084
19838,11499
126706,851
201626,20897
201626,20898
75915,13533
61992,7915
96067,20899
130144,20900
201636,20901
40127,374
126707,20902
216274,20903
86663,20904
50721,18701
110243,20905
18103,4225
233892,18563
210967,13512
223538,20906
103597,20907
44975,20908
48635,12207
17288,20909
96034,5813
70916,20910
103571,20911
103571,6083
196949,11556
235822,1531
216337,11477
221698,20912
51471,7707
51471,20913
228195,18830
234758,6649
105070,20914
216399,7594
86135,20915
86135,15069
233864,20916
12331,3766
217441,20917
213372,20918
213372,20264
44671,20919
205371,20920
205371,20921
126703,20922
50707,12738
89961,20923
50729,15601
10241,20924
10241,20925
10308,251
230033,20926
213362,20927
13768,20928
13768,3498
13768,16360
203032,8706
88445,20929
44979,10532
87804,20283
87804,16157
29603,2127
45141,742
45141,743
103586,20930
56439,1674
235819,20931
82701,20932
82701,20933
82701,20934
41194,20935
213389,20936
80696,14070
2148,20841
67742,19801
96076,20937
27855,11706
5039,20938
229548,20939
73709,20940
128703,20941
11051,5001
210956,20942
73704,20943
50341,20944
217498,20945
65160,4915
128479,20946
128479,20947
128479,20948
32154,11223
11050,20949
11050,20950
11050,20951
71698,20952
228745,20953
127842,14647
127842,14648
105047,20954
105047,20955
136021,20956
136021,20957
73771,20958
90391,20959
97019,20960
48676,20961
1927,20962
85707,6644
85707,7101
72993,15158
208572,20963
73729,15531
17606,20964
99244,20965
99244,20966
225457,20967
10350,3548
82709,8612
217268,20968
217268,20969
217268,20970
230041,20971
5697,20972
213925,3377
234457,20973
77566,4301
127881,1521
156862,20974
40584,20975
130106,8947
130106,20976
130106,12505
130106,8948
6871,8837
6871,8838
155092,20977
155092,20978
155092,20979
155092,20980
40788,16949
127855,20981
127855,20982
90308,20983
10224,20612
10224,10450
209886,5139
209886,20984
209886,3994
2698,6122
25076,6894
213351,20985
213351,20986
61973,20987
61973,20988
61973,12979
126775,20989
48628,17375
195190,20990
10277,20991
10374,1176
67746,3395
225455,20992
225455,20993
87827,20994
10368,20995
10368,13653
66468,964
133579,20996
210914,20997
217257,13512
217257,20998
60020,4732
60020,20999
60020,21000
2138,21001
24584,21002
5693,21003
2170,21004
17534,19455
203327,21005
40796,21006
7637,21007
7637,21008
7637,21009
214742,13828
40563,8419
81853,8763
2694,3752
6869,20912
6869,9898
10829,16013
10829,16014
3331,21010
72411,15271
61077,21011
128725,19476
49421,5174
88479,21012
99891,21013
133593,21014
111578,8917
974,21015
974,21016
14840,15437
14840,3731
87870,21017
87870,21018
87870,21019
13184,4727
50333,7117
40800,21020
40800,21021
136818,21022
87193,21023
101171,11444
86612,21024
136836,21025
61012,21026
124662,2842
45246,21027
89119,21028
61043,21029
56438,1674
81950,15422
81950,16743
199326,21030
199326,13392
136844,14231
78658,21031
78658,21032
92995,3486
92995,1797
120647,21033
40702,21034
40702,18748
72454,21035
214748,21036
196261,18170
54538,21037
54538,21038
54538,21039
54538,21040
106578,21041
89935,21042
89935,21043
61081,19335
103588,21044
61002,21045
27904,21046
10747,21047
101923,21048
64251,8612
56427,3084
85718,21049
156104,20874
77576,21050
10743,2434
49607,21051
9594,21052
927,8837
927,8838
137104,21053
228481,21054
13166,21055
24588,1744
9588,8795
9588,8796
47315,21056
92108,21057
99899,6405
99899,6406
70549,8055
207513,2987
65193,21058
65193,21059
44994,21060
17272,21061
7613,11468
133536,21062
226218,18644
156542,15139
228485,21063
111366,11466
92984,7333
10316,2315
10316,21064
10316,1120
98759,20910
13878,7293
87137,21065
133507,21066
156548,21067
156201,12286
56498,1674
199372,6151
31098,21068
28111,1708
217086,21069
217086,21070
56431,8206
74112,21071
105220,17356
105220,17357
78606,21072
126593,12477
197495,17184
197495,19269
10739,19575
10739,11332
11256,2278
40774,21073
218527,21074
226235,5396
121062,21075
17583,21076
17583,21077
233452,14958
133943,21078
56436,21079
56436,21080
234715,3160
234715,3942
44660,21081
44660,21082
44660,21083
200982,21084
32298,12910
32298,16283
47599,3785
101940,21085
111542,21086
52635,11657
40775,21087
120400,16568
31296,2386
87888,21088
72434,21089
72434,21090
92172,21091
56435,1674
40765,21092
122783,21093
122783,21094
103363,10041
103363,21095
215014,21096
215014,7587
105706,21097
156209,7221
45391,10071
53501,14981
53501,14982
123738,16138
123738,21098
102727,6903
105756,21099
105756,21100
62621,8034
127827,21101
121060,21102
217895,21103
92952,21104
54523,21105
19590,21106
107619,21107
40747,21108
40747,21109
41275,21110
49410,15751
73011,21111
11179,1036
224104,21112
118469,21113
118469,21114
118469,21115
153517,21116
153517,21117
158143,11536
102725,21118
102725,21119
97918,2817
153178,21120
64269,3170
92937,5699
92937,21121
221105,599
217073,21122
217073,21123
217073,21124
105296,1965
105296,21125
92519,21126
92519,21127
103594,8700
61035,21128
157939,21129
157939,21130
14842,1512
3612,20136
2667,12934
129122,21131
105285,9870
199343,21132
88496,11833
111356,21133
111356,21134
72406,205
72406,3543
72406,21135
43222,4756
43222,21136
44662,21137
45259,1404
78647,4970
78647,21138
78647,21139
106576,21140
3684,21141
72403,21142
72403,21143
72403,21144
72403,21145
72403,21146
72403,21147
39392,2644
39392,14527
236581,21148
236581,21149
118499,21150
214716,21151
17501,21152
106547,21153
156806,21154
219084,7173
219084,7174
85736,21155
85736,21156
1901,2127
3236,3168
3236,3169
156821,21157
136059,21158
136059,21159
14813,13995
120312,21160
65626,16312
40591,21161
136260,21162
136260,21163
136260,21164
136260,21165
14827,3725
40769,21166
107695,21167
56239,11822
41206,10838
61094,21168
3300,4828
78256,21169
136046,21170
136046,21171
136046,21172
65698,7992
65698,15674
28144,4462
28144,16409
228782,21173
156596,21174
156596,21175
203398,4953
153596,10768
45224,21176
11946,2945
232910,11680
81861,21177
81861,10277
203338,21178
81996,18236
81996,21179
3296,21180
214781,21181
153561,21182
153561,14453
153561,19078
153561,21183
153561,21184
153561,21185
153561,21186
153561,21187
153561,21188
153561,21189
153561,21190
64036,5726
153575,21191
3663,15724
3235,21192
86126,21193
112737,9532
112737,21194
52601,21195
81871,21196
102935,21197
89115,6951
89115,6952
89115,21198
89115,21199
105066,21200
237219,5847
153520,21201
10761,490
10761,491
10761,21202
92935,21203
92935,21204
233488,3084
136048,21205
153531,21206
153531,21207
87144,10070
102815,21208
102815,21209
78253,21210
214710,5174
213976,21211
120629,21212
205150,21213
102827,21214
44631,10517
44631,21215
8553,3160
8553,3942
236810,21216
205160,19821
89148,21217
89148,21218
120331,20299
120331,21219
221673,5759
103556,21220
92600,1674
11986,3566
3686,21221
153594,21222
153594,21223
111522,21224
210708,1706
210708,9899
210708,9900
210708,9901
210708,9902
197557,21225
10865,1023
240407,21226
240407,21227
240407,21228
240407,21229
240407,16679
240407,21230
240407,21231
196253,14475
6867,21232
78248,21233
133964,6840
3353,486
3353,21234
64057,21235
64057,21236
64057,21237
40599,9365
10868,20468
10868,21238
10868,21239
47577,21240
18144,21241
18144,21242
136873,10629
103590,21243
133960,21244
133960,21245
41188,20852
40113,13924
8598,21246
30157,21247
124638,21248
124638,21249
124638,21250
17540,11619
233465,9457
99508,21251
111580,19194
71346,21252
71346,12323
155090,10437
155090,21253
213339,9903
102818,21254
242997,224
240894,21255
241635,21256
241622,21257
240793,21258
240793,21259
240793,21260
240793,21261
241815,18904
241810,21262
243824,21263
226314,10840
243798,15240
243008,21264
242395,1322
242395,1323
243399,21265
236867,21266
221110,21267
221110,21268
221110,21269
219018,8757
236875,21270
236875,21271
120329,21272
240603,21273
239702,21274
3360,21275
3360,21276
241897,21277
243907,21278
87184,21279
236563,20306
216241,1674
228718,21280
15951,2404
238976,21281
105278,21282
105278,18722
217279,21283
63938,21284
88298,12975
72497,21285
72497,21286
92998,21287
29874,6826
29874,21288
54588,21289
240435,4680
240468,21290
101115,1488
101115,3905
107034,21291
241206,21292
128430,21293
241895,140
241895,21294
89971,21295
50773,12808
17590,9604
17590,21296
128713,21297
98597,21298
20949,21299
13645,21300
134416,21301
51012,12808
197193,21302
128744,21303
128744,21304
128744,21305
228509,21306
128724,18340
128724,13170
115743,21307
101747,18399
146400,5241
146400,21308
91196,485
51016,21309
222216,21310
222216,21311
50711,7302
17563,6449
36677,21312
36677,5351
19366,21313
124174,21314
15672,355
155678,21315
235599,21316
235600,21317
36662,8795
36662,8796
13646,1708
13646,6525
89948,15266
101749,18399
51005,21318
51005,21319
90509,21320
90505,21321
90505,19222
228504,21322
22650,21323
44843,14364
221188,21324
204701,1736
208006,21325
208006,21326
44873,9898
61792,21327
222221,21328
50797,8585
50785,14394
44831,21329
44831,21330
121090,8216
50751,21331
54734,21332
68275,21333
68275,21334
68275,21335
68275,21336
68275,21337
68275,21338
68275,21339
68275,21340
197185,21341
128890,21342
219308,2015
19327,5135
71572,16445
71572,21343
71572,21344
71572,21345
215529,21346
66413,21347
60406,9836
82241,21348
171387,21349
13608,21313
13612,16314
13612,16315
215599,21350
231968,21351
231968,21352
231968,21353
231968,21354
233861,21355
210365,21356
158826,21357
30803,21358
30803,11639
233645,21359
233645,21360
233645,21361
233863,14538
87881,14534
40426,6622
40426,14725
227845,6644
204528,21362
204528,21363
205294,8044
23460,1316
233995,21364
128728,21365
98558,21366
89976,21367
128737,21368
98550,21369
98550,21370
13631,21371
13634,21372
128779,21373
128779,21374
128779,21375
98553,8333
98553,10486
98553,21376
98526,21377
98526,21378
54704,21379
30888,14572
30888,14573
13630,21380
88095,21381
219309,21382
73271,1
73271,2
82514,21383
82510,21384
204687,21385
44836,21386
10835,3580
72422,21387
128977,21388
44877,6958
88039,4029
213935,21389
155677,21390
124159,21391
61770,5927
207944,493
207944,494
33769,21392
16913,21393
16913,8691
204738,854
204738,21394
204738,21395
61764,6537
61764,6455
204722,21396
204722,14238
204722,21397
222229,9836
44892,9837
54700,21398
54699,21399
128896,27
124117,20177
66470,21400
225223,6923
133271,21401
133271,21402
204628,21403
17505,1706
210322,21404
210322,21405
210322,21406
210347,21407
210347,17360
208073,21408
73234,21409
128894,21410
116611,11426
116611,1525
225257,9367
233809,21411
126137,21412
11572,1246
210397,21413
225262,21414
225262,21415
215590,21416
44852,17402
215577,6804
215577,6805
116615,21417
77072,21418
77072,21419
77072,19570
116625,21420
116625,21421
133241,21422
33795,21423
36663,21424
44845,6001
204696,21425
16968,2998
23427,1706
204522,21426
204522,21427
98920,8586
98920,8587
98920,9949
36641,21428
155661,21429
40766,21430
40766,21431
128710,5070
91191,13577
124171,21314
35491,21432
35491,21433
44884,13661
40724,8419
40707,21434
12374,21435
12374,21436
36673,21437
44876,21438
106778,21439
219397,21440
219397,21441
12302,21442
88017,12023
126176,21443
221189,21444
204537,21445
115793,21446
44839,13018
208058,21447
208041,21448
219395,8574
44859,9836
204702,21449
126192,21450
124169,21314
95012,21451
103502,7978
213909,21452
213909,21453
98931,21454
215574,21455
219391,21456
232898,11680
204505,21457
204505,21458
17532,9060
50775,21459
232896,3070
232896,7099
232896,7100
54685,21460
54688,21461
54688,21462
54688,21463
54688,21464
82528,17629
204532,21465
204508,21466
50759,17933
204538,21445
128711,21467
54658,21468
100490,12790
100490,16681
204503,21469
50713,21470
54739,21332
219310,21471
219310,21472
219310,21473
50714,21474
98918,18390
6864,8193
6864,8194
76320,14533
76351,21475
44868,1706
44868,1817
155652,19643
124270,9521
124270,9522
132433,21476
132433,8450
132433,11268
66763,21477
218346,21478
209553,21479
39184,15890
209563,21480
213093,21481
213964,4615
120347,20637
222281,6190
222281,12559
213092,3084
75121,21482
218347,5122
218347,21483
76146,17895
76146,21484
229689,3912
229689,21485
93557,21486
93557,21487
93557,21488
93558,21489
218384,12393
209513,21490
66764,21491
212216,21492
76135,14422
66750,6695
120354,21493
120354,21494
197170,21495
197170,9282
125189,17316
125189,21496
66758,20520
26940,12221
66740,21497
87864,21498
15685,1798
209549,21499
5098,21313
227841,21500
227841,21501
227842,21502
227843,21503
100438,16498
85652,14538
224895,21504
221976,21291
17565,5072
197123,2005
275,15322
66743,21505
60419,8117
205253,21506
118777,12607
