show_attributes_id,number_of_seasons,number_of_episodes,episode_run_time,in_production
12891,9,102,100,False
12892,6,107,50,False
12893,20,8,22,True
12894,4,34,100,True
12895,1,55,18,False
12896,2,97,30,False
12897,1,22,5,False
12898,3,196,60,True
12899,4,34,47,False
12900,7,18,210,True
12901,1,2,1,False
12902,2,2,40,True
12903,10,145,60,False
12904,7,84,22,True
12905,1,125,120,True
12906,1,69,45,True
12907,11,1865,0,False
12908,1,60,15,True
12909,1,1,7,False
12910,1,91,22,True
12911,1,164,0,False
12912,1,24,56,False
12913,1,11,100,False
12914,3,24,89,True
12915,9,77,0,True
12916,2,47,20,False
12917,2,6,43,True
12918,2,27,60,True
12919,19,364,43,True
12920,1,27,42,True
12921,1,50,45,True
12922,7,274,45,True
12923,4,32,58,True
12924,3,272,15,False
12925,2,63,25,False
12926,4,52,44,True
12927,1,3,105,False
12928,23,457,55,True
12929,2,6,22,True
12930,1,17,5,False
12931,6,68,12,True
12932,4,139,25,False
12933,1,36,73,False
12934,2,17,30,True
12935,3,132,0,False
12936,1,188,25,False
12937,44,881,45,True
12938,7,50,0,True
12939,3,44,60,True
12940,5,20,44,True
12941,10,331,24,False
12942,5,25,0,True
12943,1,107,50,False
12944,2,35,3,True
12945,21,421,60,False
12946,5,293,45,True
12947,4,40,95,False
12948,29,1056,0,True
12949,2,178,75,True
12950,1,199,0,False
12951,2,2,50,True
12952,4,48,5,False
12953,5,208,22,True
12954,4,50,0,True
12955,1,7,42,True
12956,1,1,75,True
12957,1,60,42,False
12958,1,46,43,True
12959,5,195,0,True
12960,3,119,52,False
12961,4,176,0,True
12962,10,10,50,False
12963,1,31,37,False
12964,1,8,53,True
12965,1,1,47,True
12966,3,15,20,False
12967,2,13,5,True
12968,6,136,0,False
12969,10,64,0,True
12970,4,8,25,False
12971,7,126,18,True
12972,1,2,28,True
12973,4,23,0,True
12974,1,13,44,True
12975,3,12,25,False
12976,3,679,60,False
12977,4,152,60,True
12978,6,51,50,True
12979,5,84,25,False
12980,13,119,0,True
12981,6,48,45,True
12982,2,3,3,True
12983,6,69,30,False
12984,5,45,10,True
12985,1,28,11,True
12986,3,130,7,False
12987,2,40,60,True
12988,6,110,60,True
12989,3,7,90,True
12990,1,37,45,True
12991,4,162,5,True
12992,26,41,40,True
12993,3,14,46,False
12994,16,774,30,True
12995,2,14,100,False
12996,1,8,217,True
12997,1,186,42,True
12998,6,68,60,True
12999,4,16,45,True
13000,7,29,0,False
13001,1,1,85,False
13002,2,230,30,False
13003,8,642,50,False
13004,3,23,44,True
13005,1,5,78,False
13006,8,158,0,True
13007,10,106,0,True
13008,1,19,14,True
13009,3,371,0,True
13010,20,200,0,False
13011,1,27,72,False
13012,4,17,40,True
13013,134,282,300,True
13014,2,16,65,False
13015,0,0,116,False
13016,1,1,26,True
13017,5,25,55,True
13018,6,393,0,True
13019,1,36,10,True
13020,8,1,0,False
13021,1,45,26,True
13022,4,84,120,True
13023,7,7,50,True
13024,1,5,175,False
13025,2,31,4,True
13026,1,29,45,True
13027,1,92,40,False
13028,7,129,23,True
13029,2,3,45,True
13030,1,20,33,False
13031,3,165,0,True
13032,1,138,23,False
13033,5,14,50,False
13034,2,6,20,True
13035,18,62,25,True
13036,1,246,0,False
13037,1,17,50,True
13038,2,2,25,True
13039,3,460,0,True
13040,1,118,6,False
13041,2,50,50,True
13042,23,607,26,True
13043,2,22,40,True
13044,3,151,0,True
13045,7,21,45,False
13046,9,78,0,True
13047,13,142,0,True
13048,4,6,30,False
13049,2,25,5,False
13050,1,24,100,False
13051,2,215,15,False
13052,3,154,25,False
13053,1,31,90,True
13054,1,6,129,True
13055,5,108,5,True
13056,3,0,0,False
13057,1,28,48,False
13058,1,30,7,True
13059,20,286,60,True
13060,1,33,7,True
13061,2,37,45,True
13062,11,123,0,False
13063,3,77,25,True
13064,1,1,12,True
13065,6,360,45,True
13066,2,57,90,False
13067,3,30,8,True
13068,4,39,120,True
13069,1,29,85,False
13070,11,256,0,True
13071,1,9,169,True
13072,5,5,120,False
13073,1,170,25,False
13074,5,70,21,True
13075,1,103,30,False
13076,1,13,65,True
13077,4,126,30,False
13078,11,590,0,True
13079,7,230,90,False
13080,7,38,40,True
13081,3,41,15,False
13082,2,63,25,True
13083,1,66,5,True
13084,1,57,45,False
13085,1,40,10,False
13086,1,26,36,True
13087,1,25,180,False
13088,4,66,22,False
13089,3,48,50,True
13090,6,484,0,True
13091,1,79,10,True
13092,1,49,23,False
13093,3,15,120,True
13094,31,66,22,True
13095,1,45,42,False
13096,4,103,23,False
13097,4,202,7,True
13098,2,0,0,True
13099,1,13,54,False
13100,1,4,115,False
13101,2,10,56,False
13102,7,45,45,True
13103,1,15,1650,False
13104,1,0,20,True
13105,2,55,15,True
13106,1,52,80,False
13107,2,115,120,True
13108,1,162,35,False
13109,1,13,48,True
13110,1,29,10,True
13111,7,49,60,False
13112,2,52,12,True
13113,2,18,74,True
13114,1,175,40,False
13115,13,94,30,True
13116,1,54,0,True
13117,2,208,0,True
13118,10,269,40,False
13119,5,119,45,False
13120,2,13,44,True
13121,5,2,0,True
13122,1,7,350,False
13123,15,23,0,True
13124,1,4,112,False
13125,3,18,20,True
13126,19,32,0,True
13127,7,545,6,False
13128,1,144,52,True
13129,1,6,17,True
13130,5,29,0,True
13131,2,9,90,False
13132,2,9,140,False
13133,7,69,60,False
13134,1,102,10,False
13135,2,1,40,False
13136,5,70,45,False
13137,2,52,20,True
13138,1,101,45,False
13139,1,42,60,True
13140,9,1,0,True
13141,1,34,42,False
13142,25,3,0,True
13143,75,16,180,True
13144,6,271,0,True
13145,27,10,0,True
13146,13,196,55,False
13147,1,99,10,True
13148,2,11,5,True
13149,1,10,480,True
13150,4,41,0,True
13151,2,40,21,True
13152,3,36,20,True
13153,7,25,45,True
13154,1,23,70,True
13155,2,51,12,False
13156,1,15,13,False
13157,1,16,90,True
13158,1,17,44,False
13159,2,26,66,True
13160,1,35,22,True
13161,10,104,55,False
13162,4,15,60,True
13163,1,30,56,False
13164,1,15,37,False
13165,3,26,35,False
13166,6,28,0,True
13167,1,35,5,False
13168,3,110,0,True
13169,3,42,70,True
13170,16,95,0,True
13171,1,142,30,False
13172,1,114,108,False
13173,2,12,28,True
13174,7,71,0,True
13175,4,1065,0,True
13176,1,17,27,True
13177,5,74,8,False
13178,1,14,1,False
13179,1,32,77,True
13180,4,126,45,True
13181,1,1,89,False
13182,1,36,52,False
13183,1,68,0,False
13184,14,261,30,False
13185,1,1,46,False
13186,2,18,47,True
13187,4,160,12,False
13188,1,98,35,False
13189,1,119,0,True
13190,1,75,7,False
13191,1,1,56,False
13192,1,16,19,True
13193,6,209,50,True
13194,1,34,41,False
13195,4,10,0,False
13196,4,152,25,True
13197,1,6,95,False
13198,3,54,90,True
13199,1,3,19,True
13200,16,212,45,True
13201,3,1,60,False
13202,1,5,180,True
13203,1,7,70,True
13204,1,161,60,False
13205,1,1,188,False
13206,2,28,20,True
13207,1,55,40,True
13208,17,301,0,True
13209,1,26,33,False
13210,3,115,25,False
13211,2,22,35,True
13212,16,86,0,False
13213,2,17,20,True
13214,3,47,43,True
13215,1,234,0,True
13216,1,425,10,True
13217,1,5,3,False
13218,1,30,120,True
13219,1,123,35,False
13220,1,21,130,False
13221,3,31,44,True
13222,3,38,20,True
13223,5,69,47,True
13224,14,750,35,True
13225,1,443,0,True
13226,6,14,90,False
13227,3,31,27,True
13228,1,3,11,False
13229,2,12,10,False
13230,1,9,140,False
13231,3,80,7,True
13232,8,108,48,True
13233,1,14,22,True
13234,1,101,60,False
13235,1,15,21,True
13236,6,81,32,False
13237,5,172,0,True
13238,5,128,0,False
13239,1,13,26,True
13240,1,6,39,True
13241,2,36,24,True
13242,1,2,11,False
13243,5,132,0,True
13244,7,141,30,False
13245,2,12,32,True
13246,7,200,10,True
13247,1,47,21,False
13248,2,85,28,False
13249,8,92,0,True
13250,1,2,100,True
13251,1,15,43,True
13252,18,131,60,True
13253,3,37,27,False
13254,16,129,30,True
13255,2,8,46,True
13256,8,12,0,True
13257,2,13,40,True
13258,0,0,23,False
13259,6,140,20,True
13260,1,7,9,False
13261,2,44,48,False
13262,4,11,0,True
13263,3,35,42,True
13264,15,727,30,False
13265,5,57,45,False
13266,8,120,30,False
13267,2,80,30,False
13268,2,39,60,True
13269,5,30,24,True
13270,8,64,85,True
13271,4,24,0,True
13272,1,50,1,False
13273,3,118,0,True
13274,4,192,45,False
13275,1,24,34,False
13276,3,114,45,True
13277,4,68,0,True
13278,6,28,45,True
13279,1,320,30,True
13280,3,18,40,True
13281,2,16,75,False
13282,1,354,0,False
13283,1,118,25,True
13284,7,79,30,True
13285,3,21,25,False
13286,1,15,4,False
13287,3,15,80,True
13288,1,32,46,True
13289,4,104,0,False
13290,1,7,254,True
13291,10,27,0,False
13292,4,333,0,True
13293,11,27,40,True
13294,6,39,30,True
13295,10,122,0,True
13296,1,131,60,False
13297,1,233,40,False
13298,2,45,30,False
13299,1,51,69,True
13300,10,58,0,True
13301,1,60,34,False
13302,1,4,51,True
13303,2,40,67,False
13304,1,97,35,False
13305,5,29,60,False
13306,6,71,15,True
13307,19,2497,45,False
13308,3,26,120,False
13309,2,72,0,False
13310,3,20,15,True
13311,0,0,1,False
13312,1,26,8,False
13313,4,98,24,True
13314,1,52,15,True
13315,3,2,30,False
13316,7,58,20,False
13317,5,169,90,False
13318,7,1,25,False
13319,0,0,220,False
13320,1,110,60,False
13321,10,73,60,True
13322,1,11,5,True
13323,2,83,0,True
13324,3,594,125,True
13325,11,36,90,False
13326,1,32,11,True
13327,14,669,30,False
13328,1,22,79,False
13329,6,180,0,True
13330,1,19,3,False
13331,6,1050,0,False
13332,7,188,120,True
13333,1,101,11,True
13334,3,40,30,True
13335,6,114,35,False
13336,1,16,11,False
13337,11,373,45,False
13338,2,22,100,True
13339,1,15,41,True
13340,1,119,0,False
13341,1,11,60,True
13342,1,7,12,False
13343,10,117,6,True
13344,0,0,48,False
13345,11,22,0,True
13346,22,24,0,True
13347,4,16,40,False
13348,9,52,37,True
13349,1,9,52,False
13350,1,11,371,False
13351,12,48,0,True
13352,1,8,12,True
13353,3,13,50,True
13354,1,18,42,True
13355,1,30,43,True
13356,10,113,30,True
13357,5,43,10,False
13358,3,26,8,False
13359,12,176,90,True
13360,4,4,60,True
13361,6,60,55,True
13362,1,14,44,True
13363,1,51,23,False
13364,6,38,0,True
13365,3,10,30,False
13366,1,33,49,False
13367,3,38,5,True
13368,16,17,60,True
13369,8,8,0,False
13370,1,38,43,False
13371,1,12,346,False
13372,1,1,29,True
13373,1,45,13,False
13374,1,1,55,False
13375,1,144,24,False
13376,8,30,0,False
13377,15,133,44,True
13378,4,38,40,True
13379,2,27,2,False
13380,7,29,10,True
13381,2,31,22,False
13382,4,30,59,False
13383,2,11,20,False
13384,33,349,45,True
13385,1,33,1,False
13386,8,2,0,True
13387,3,136,13,False
13388,3,63,90,True
13389,6,125,23,True
13390,3,283,30,False
13391,3,27,22,True
13392,2,37,105,False
13393,1,72,45,False
13394,12,427,30,False
13395,1,2,46,True
13396,10,3,60,False
13397,5,65,40,True
13398,14,138,0,True
13399,1,43,42,False
13400,5,343,15,False
13401,9,64,0,True
13402,3,106,90,False
13403,1,5,464,False
13404,13,291,0,False
13405,1,9,3,False
13406,2,78,8,False
13407,1,5,28,True
13408,1,40,2,True
13409,1,54,60,True
13410,1,586,22,True
13411,2,48,5,True
13412,11,233,0,False
13413,1,2,112,False
13414,2,13,90,True
13415,5,396,22,True
13416,2,17,21,True
13417,1,41,45,True
13418,2,25,60,True
13419,2,105,0,False
13420,5,188,30,False
13421,2,90,30,False
13422,10,59,75,True
13423,1,30,1350,False
13424,0,0,480,False
13425,4,91,3,True
13426,7,48,0,True
13427,1,111,60,False
13428,3,126,70,True
13429,4,45,12,True
13430,1,1,63,True
13431,1,108,30,True
13432,3,34,0,False
13433,1,3,46,True
13434,1,4,150,False
13435,10,51,45,True
13436,18,872,13,True
13437,1,24,2,True
13438,0,0,190,False
13439,1,25,48,False
13440,1,108,0,True
13441,2,52,13,False
13442,4,86,45,True
13443,1,10,31,True
13444,1,88,77,False
13445,6,158,22,True
13446,1,21,2,False
13447,3,102,0,True
13448,5,54,30,False
13449,1,59,42,False
13450,6,5,6,True
13451,1,49,60,True
13452,6,95,30,False
13453,1,8,31,True
13454,1,22,55,True
13455,1,13,40,True
13456,1,51,12,True
13457,2,102,0,False
13458,7,249,60,True
13459,1,191,40,False
13460,2,410,125,False
13461,1,114,120,False
13462,1,42,25,True
13463,1,134,24,False
13464,2,3,58,False
13465,2,33,10,False
13466,3,107,0,True
13467,8,174,47,False
13468,2,1,30,True
13469,5,39,0,False
13470,1,10,3,True
13471,1,104,40,False
13472,3,159,2,False
13473,18,554,35,False
13474,1,10,80,False
13475,27,27,60,False
13476,1,75,0,True
13477,1,84,25,True
13478,2,30,140,True
13479,7,79,42,True
13480,5,19,0,True
13481,44,13,0,True
13482,2,3,40,True
13483,1,24,7,False
13484,5,45,25,True
13485,1,1,123,False
13486,1,1,2,False
13487,2,27,20,False
13488,1,38,1,False
13489,10,253,0,True
13490,3,48,32,False
13491,6,16,90,False
13492,12,42,0,False
13493,2,31,11,True
13494,1,70,39,False
13495,47,752,0,True
13496,6,79,60,True
13497,1,52,24,True
13498,8,287,75,True
13499,3,37,120,True
13500,5,28,60,False
13501,4,130,0,True
13502,1,5,13,True
13503,5,22,45,False
13504,12,33,0,True
13505,3,6,0,True
13506,1,3,1,True
13507,4,160,0,True
13508,5,19,35,False
13509,3,52,5,True
13510,1,16,515,False
13511,2,63,60,False
13512,1,42,48,False
13513,8,43,0,True
13514,3,24,15,True
13515,1,185,42,False
13516,18,141,75,True
13517,2,9,49,True
13518,9,9,50,False
13519,4,44,90,True
13520,3,473,90,False
13521,25,134,45,True
13522,1,966,0,False
13523,2,22,80,True
13524,6,57,0,False
13525,6,6,0,False
13526,10,303,30,False
13527,16,126,0,True
13528,2,22,9,True
13529,2,44,2,True
13530,5,17,0,True
13531,6,144,60,False
13532,15,63,0,True
13533,2,10,26,True
13534,8,15,0,True
13535,1,48,95,False
13536,1,24,30,True
13537,1,65,40,True
13538,4,62,50,False
13539,2,4,100,False
13540,9,1,60,True
13541,13,35,0,True
13542,5,7,0,True
13543,1,136,0,False
13544,2,60,71,False
13545,1,3,70,True
13546,8,120,23,True
13547,25,627,53,True
13548,3,7,0,True
13549,7,53,60,False
13550,1,2,35,False
13551,3,39,4,False
13552,2,20,46,True
13553,8,149,23,True
13554,2,21,12,True
13555,7,64,110,True
13556,6,74,60,False
13557,9,108,30,False
13558,3,78,13,False
13559,2,9,5,False
13560,5,44,23,True
13561,3,16,24,True
13562,2,6,50,False
13563,2,12,4,False
13564,1,7,75,True
13565,1,169,46,False
13566,2,2,240,False
13567,10,179,0,True
13568,2,11,89,True
13569,1,38,42,False
13570,23,804,60,True
13571,1,10,1200,False
13572,5,162,0,True
13573,1,53,13,False
13574,10,121,45,False
13575,2,324,15,False
13576,1,64,22,True
13577,1,107,45,False
13578,4,50,3,True
13579,6,41,0,True
13580,7,321,30,False
13581,3,19,50,True
13582,4,75,90,False
13583,8,51,0,True
13584,4,33,10,True
13585,9,205,0,True
13586,1,33,38,False
13587,1,2,51,True
13588,10,282,90,True
13589,5,624,300,True
13590,4,52,59,True
13591,5,255,60,False
13592,2,3,70,True
13593,14,90,30,True
13594,1,39,45,True
13595,15,114,30,False
13596,2,141,30,False
13597,26,900,40,True
13598,1,5,146,False
13599,15,113,0,True
13600,2,2,193,True
13601,1,11,180,True
13602,5,51,60,True
13603,3,82,30,False
13604,1,101,3,False
13605,1,61,50,True
13606,12,390,30,True
13607,4,13,0,False
13608,4,45,85,True
13609,1,2,27,True
13610,2,88,60,False
13611,2,55,0,True
13612,1,139,80,True
13613,3,26,100,True
13614,6,17,45,True
13615,1,30,44,True
13616,4,247,0,True
13617,17,167,55,True
13618,3,17,55,True
13619,3,64,2,True
13620,3,79,0,True
13621,1,10,178,False
13622,5,92,90,False
13623,2,14,65,True
13624,5,5,60,True
13625,3,20,0,False
13626,2,53,0,True
13627,18,111,50,True
13628,10,357,0,True
13629,4,112,15,False
13630,11,32,23,False
13631,11,286,30,False
13632,3,5,10,True
13633,1,4,103,False
13634,5,38,15,False
13635,3,20,22,True
13636,1,9,8,True
13637,3,45,20,False
13638,4,16,150,True
13639,2,7,15,False
13640,2,31,20,False
13641,1,8,19,True
13642,1,28,45,True
13643,2,21,33,False
13644,3,77,11,False
13645,1,33,47,False
13646,19,61,60,True
13647,4,109,80,True
13648,2,27,70,False
13649,1,3,75,True
13650,1,3,175,False
13651,13,39,0,True
13652,1,11,33,False
13653,2,132,0,False
13654,1,24,44,False
13655,1,16,96,True
13656,4,55,26,True
13657,1,39,13,False
13658,6,156,60,False
13659,1,51,11,True
13660,2,6,90,True
13661,2,104,20,False
13662,24,65,120,True
13663,4,12,30,True
13664,1,1,39,False
13665,7,136,25,False
13666,1,15,30,True
13667,1,26,7,True
13668,2,117,7,True
13669,2,18,52,False
13670,1,5,65,False
13671,1,14,2,False
13672,1,4,232,False
13673,1,6,68,False
13674,3,80,45,False
13675,1,78,10,True
13676,6,82,22,True
13677,0,0,22,True
13678,2,2,15,True
13679,0,0,33,False
13680,1,69,50,False
13681,1,78,0,True
13682,2,354,30,False
13683,1,25,10,False
13684,2,18,21,True
13685,5,240,30,False
13686,2,38,56,False
13687,6,178,20,False
13688,1,3,135,True
13689,11,63,0,True
13690,16,70,0,True
13691,11,23,0,True
13692,5,77,0,True
13693,1,35,40,True
13694,1,1,135,False
13695,5,33,100,True
13696,1,15,75,False
13697,13,372,0,True
13698,1,5,150,False
13699,1,40,14,False
13700,8,93,105,False
13701,1,240,45,False
13702,1,1,41,True
13703,1,30,54,False
13704,1,162,45,True
13705,3,71,0,True
13706,1,7,3,False
13707,1,11,13,True
13708,16,480,30,True
13709,7,1,30,True
13710,5,46,0,True
13711,15,195,0,True
13712,1,3,63,True
13713,3,1,0,False
13714,1,5,3,True
13715,1,6,61,True
13716,1,3,153,False
13717,1,8,2698,False
13718,1,19,45,True
13719,5,20,0,True
13720,3,4,0,False
13721,6,9,90,False
13722,2,8,180,True
13723,3,335,0,True
13724,1,19,48,True
13725,4,54,0,True
13726,1,8,9,True
13727,11,38,45,False
13728,2,17,40,True
13729,16,221,50,False
13730,1,7,152,False
13731,3,38,0,False
13732,3,343,0,False
13733,6,123,0,True
13734,1,5,48,True
13735,1,22,8,False
13736,1,162,25,False
13737,1,1,76,False
13738,2,404,0,False
13739,4,41,5,False
13740,2,52,27,False
13741,2,105,11,True
13742,3,90,0,True
13743,20,561,30,True
13744,1,40,46,False
13745,5,63,60,False
13746,1,20,52,False
13747,3,45,0,True
13748,1,27,50,False
13749,19,72,23,False
13750,46,45,120,True
13751,2,8,21,True
13752,1,3,234,False
13753,7,156,0,True
13754,1,52,50,True
13755,2,45,60,True
13756,3,76,0,True
13757,4,78,0,True
13758,1,23,25,True
13759,4,51,25,True
13760,19,217,25,False
13761,4,16,0,False
13762,3,148,0,True
13763,1,24,85,False
13764,12,392,13,True
13765,4,5,60,True
13766,0,0,58,False
13767,2,24,9,True
13768,4,125,0,True
13769,22,23,60,True
13770,11,90,240,False
13771,1,158,0,False
13772,2,36,30,True
13773,3,50,43,True
13774,1,6,7,True
13775,1,3,28,True
13776,4,762,0,True
13777,1,2,53,True
13778,1,173,32,False
13779,2,1,95,True
13780,3,24,35,False
13781,1,28,110,False
13782,4,170,21,True
13783,1,8,216,False
13784,2,14,43,False
13785,2,17,26,False
13786,1,98,60,True
13787,1,12,73,False
13788,2,60,28,False
13789,1,41,0,True
13790,11,30,4,False
13791,19,37,45,True
13792,1,85,30,True
13793,1,150,10,False
13794,9,104,90,True
13795,1,57,23,False
13796,9,77,60,True
13797,1,26,20,True
13798,1,16,20,True
13799,4,4,0,True
13800,1,15,12,True
13801,1,58,120,True
13802,1,43,55,False
13803,12,198,30,True
13804,1,10,143,False
13805,23,414,60,False
13806,2,96,0,False
13807,1,50,35,True
13808,2,66,24,False
13809,2,80,8,True
13810,12,212,60,True
13811,7,77,45,True
13812,1,4,53,True
13813,2,34,48,False
13814,2,13,7,False
13815,22,326,45,False
13816,5,21,20,False
13817,2,10,44,False
13818,3,61,44,True
13819,1,5,38,False
13820,1,34,40,True
13821,1,27,29,False
13822,1,82,26,False
13823,50,92,0,True
13824,1,9,35,True
13825,1,85,90,False
13826,1,8,152,True
13827,3,31,0,False
13828,8,113,30,True
13829,1,11,10,True
13830,18,283,30,True
13831,1,3,73,False
13832,1,5,130,True
13833,3,60,22,True
13834,3,41,45,True
13835,4,58,30,False
13836,1,18,18,False
13837,3,16,720,False
13838,7,34,0,False
13839,1,3,109,False
13840,13,90,45,True
13841,6,140,0,True
13842,4,302,45,True
13843,3,21,0,False
13844,1,4,41,True
13845,54,66,60,True
13846,15,195,30,False
13847,11,64,30,True
13848,2,495,54,True
13849,1,40,36,False
13850,1,204,29,False
13851,7,175,0,True
13852,1,6,465,False
13853,52,210,43,True
13854,1,22,130,False
13855,1,6,423,False
13856,1,12,5,True
13857,1,17,10,True
13858,3,588,60,False
13859,1,28,16,False
13860,9,115,28,True
13861,1,46,1150,False
13862,5,23,43,True
13863,3,8,30,True
13864,2,6,301,True
13865,4,42,70,False
13866,8,106,0,True
13867,5,71,120,True
13868,1,71,10,True
13869,20,280,21,True
13870,8,49,0,True
13871,9,60,60,True
13872,2,71,0,False
13873,3,14,67,True
13874,2,43,120,True
13875,2,26,15,False
13876,4,52,7,True
13877,5,144,23,False
13878,6,47,0,False
13879,4,43,0,True
13880,2,71,100,False
13881,1,1,150,False
13882,8,62,45,True
13883,6,203,30,True
13884,5,93,0,True
13885,27,345,30,False
13886,6,54,20,True
13887,1,30,1440,False
13888,24,66,25,True
13889,1,4,19,True
13890,4,62,60,False
13891,2,32,50,True
13892,3,34,60,True
13893,2,42,50,False
13894,1,98,40,False
13895,8,128,30,True
13896,1,10,100,False
13897,12,94,45,True
13898,7,219,170,True
13899,0,0,52,False
13900,9,45,25,True
13901,1,2,1,True
13902,3,110,30,True
13903,1,2,104,True
13904,2,62,110,True
13905,6,43,90,True
13906,10,212,60,True
13907,1,107,60,False
13908,1,1,300,False
13909,4,91,22,True
13910,6,11,0,True
13911,1,112,30,False
13912,8,2,30,False
13913,5,163,0,True
13914,1,24,26,True
13915,2,91,60,False
13916,4,50,40,True
13917,3,38,30,False
13918,6,40,29,True
13919,4,72,0,True
13920,1,3,420,False
13921,1,10,115,False
13922,1,14,110,False
13923,16,485,0,False
13924,8,758,0,True
13925,1,141,40,False
13926,1,24,47,False
13927,2,25,30,True
13928,6,55,30,False
13929,1,7,20,True
13930,15,3318,20,False
13931,2,60,50,True
13932,3,30,40,True
13933,6,216,28,False
13934,6,50,50,False
13935,5,34,44,True
13936,5,65,29,False
13937,4,55,0,True
13938,1,3,18,True
13939,13,190,79,True
13940,6,106,105,False
13941,6,215,27,True
13942,14,14,0,True
13943,1,30,1200,True
13944,2,27,40,True
13945,2,4,16,False
13946,1,17,35,False
13947,4,24,50,False
13948,4,46,3,True
13949,16,79,5,False
13950,2,50,5,False
13951,4,45,97,True
13952,0,0,128,False
13953,2,7,90,True
13954,3,65,30,True
13955,2,25,120,False
13956,2,45,2,False
13957,4,26,136,True
13958,5,108,30,False
13959,1,0,90,False
13960,5,25,90,True
13961,6,45,50,False
13962,13,116,0,True
13963,4,34,90,False
13964,6,46,100,False
13965,1,145,44,False
13966,2,78,5,False
13967,1,7,159,False
13968,9,65,60,False
13969,3,113,0,True
13970,14,28,0,True
13971,1,3,196,False
13972,4,121,0,False
13973,3,19,44,False
13974,1,1,41,False
13975,1,3,120,True
13976,5,52,44,True
13977,1,11,111,False
13978,6,30,0,True
13979,1,28,58,False
13980,3,159,60,True
13981,1,29,22,False
13982,6,46,30,False
13983,2,64,55,True
13984,3,29,42,True
13985,1,22,30,True
13986,6,93,24,True
13987,11,129,135,False
13988,1,1,65,True
13989,3,10,60,False
13990,1,46,10,True
13991,12,2255,0,True
13992,2,348,45,True
13993,2,100,0,False
13994,1,18,45,True
13995,16,105,0,False
13996,1,40,77,True
13997,6,107,12,True
13998,3,111,29,True
13999,1,0,15,True
14000,3,122,70,True
14001,1,112,45,False
14002,9,69,60,False
14003,1,26,57,False
14004,3,27,45,False
14005,1,6,82,True
14006,3,13,54,True
14007,11,552,45,True
14008,28,4,120,True
14009,2,17,11,False
14010,3,111,0,False
14011,1,132,26,False
14012,1,109,30,False
14013,1,23,10,False
14014,2,12,8,False
14015,8,74,60,True
14016,12,164,50,True
14017,4,19,20,True
14018,13,1,43,False
14019,1,30,7,False
14020,1,1,105,False
14021,1,15,85,False
14022,8,18,0,True
14023,1,14,26,True
14024,1,53,1,False
14025,3,61,30,False
14026,1,190,45,False
14027,5,8,0,True
14028,1,136,45,False
14029,10,100,0,True
14030,20,172,50,True
14031,1,154,30,False
14032,10,30,15,True
14033,1,3,57,True
14034,9,137,28,False
14035,4,799,30,True
14036,2,5,24,True
14037,12,35,0,True
14038,14,163,0,True
14039,14,54,30,True
14040,3,51,60,True
14041,1,2,2,True
14042,1,10,16,True
14043,1,40,135,True
14044,4,108,22,True
14045,1,32,42,False
14046,1,408,45,True
14047,4,58,22,True
14048,3,30,22,True
14049,6,96,60,False
14050,1,24,50,True
14051,3,20,20,True
14052,4,38,12,False
14053,1,24,5,True
14054,2,46,45,False
14055,1,89,50,False
14056,16,180,60,True
14057,11,212,30,True
14058,12,72,180,True
14059,3,79,65,False
14060,1,15,2,False
14061,1,6,80,True
14062,2,156,0,False
14063,5,29,42,False
14064,1,23,19,False
14065,1,1,3,True
14066,7,57,60,False
14067,1,17,100,True
14068,2,31,30,True
14069,3,33,7,True
14070,1,47,10,True
14071,6,8,300,True
14072,1,2,147,False
14073,5,181,52,True
14074,1,1,34,True
14075,1,2,35,True
14076,2,35,5,False
14077,3,40,0,True
14078,101,113,0,False
14079,35,51,50,True
14080,2,329,60,False
14081,2,10,21,True
14082,2,19,65,True
14083,1,122,42,False
14084,5,61,0,True
14085,4,71,0,True
14086,1,20,29,False
14087,3,32,17,True
14088,1,9,41,True
14089,6,64,45,True
14090,2,24,90,True
14091,3,20,27,False
14092,1,160,0,True
14093,1,11,110,False
14094,2,40,80,False
14095,3,44,120,True
14096,2,25,75,True
14097,2,24,17,True
14098,4,149,180,False
14099,27,57,45,True
14100,2,19,120,False
14101,1,90,0,False
14102,10,95,0,True
14103,1,132,0,True
14104,1,3,69,False
14105,8,62,60,False
14106,2,2,45,False
14107,9,41,45,True
14108,2,22,35,False
14109,10,129,150,False
14110,7,87,0,False
14111,2,1,60,False
14112,6,81,75,True
14113,2,8,43,True
14114,36,309,60,True
14115,1,20,120,True
14116,1,15,31,True
14117,1,2,171,False
14118,1,386,0,False
14119,2,37,10,True
14120,2,85,18,True
14121,1,12,75,True
14122,1,19,110,False
14123,6,322,43,True
14124,1,2,66,False
14125,4,30,43,True
14126,63,1190,0,True
14127,1,19,10,True
14128,1,40,22,True
14129,1,1,110,False
14130,1,1,124,True
14131,1,6,165,True
14132,10,95,59,True
14133,1,165,60,False
14134,1,200,25,False
14135,8,38,0,True
14136,1,19,85,False
14137,3,23,25,False
14138,1,10,450,False
14139,1,97,50,True
14140,4,20,0,True
14141,9,18,0,True
14142,2,22,55,True
14143,7,22,60,False
14144,10,29,0,True
14145,1,59,30,False
14146,17,117,0,True
14147,1,43,3,True
14148,11,33,0,False
14149,3,56,23,False
14150,2,21,5,True
14151,5,98,44,True
14152,1,30,49,True
14153,5,65,0,True
14154,3,13,45,False
14155,2,6,47,False
14156,3,69,50,True
14157,5,48,42,True
14158,1,27,5,False
