date,date_id,year,month,day
1998-12-05,16926,1998,12,5
2000-10-30,16927,2000,10,30
1971-07-05,16928,1971,7,5
1977-11-10,16929,1977,11,10
1954-11-13,16930,1954,11,13
1994-02-19,16931,1994,2,19
1992-05-10,16932,1992,5,10
1966-03-19,16933,1966,3,19
1959-06-01,16934,1959,6,1
1954-08-30,16935,1954,8,30
1997-07-31,16936,1997,7,31
1991-03-26,16937,1991,3,26
1965-06-05,16938,1965,6,5
1998-01-17,16939,1998,1,17
1987-10-14,16940,1987,10,14
1984-11-01,16941,1984,11,1
1988-12-10,16942,1988,12,10
1983-06-13,16943,1983,6,13
1921-01-01,16944,1921,1,1
1964-11-26,16945,1964,11,26
1986-02-05,16946,1986,2,5
2002-12-27,16947,2002,12,27
1969-11-07,16948,1969,11,7
1974-09-25,16949,1974,9,25
1976-12-18,16950,1976,12,18
1976-09-07,16951,1976,9,7
1973-07-11,16952,1973,7,11
1986-10-02,16953,1986,10,2
1988-07-11,16954,1988,7,11
1967-11-06,16955,1967,11,6
1988-06-06,16956,1988,6,6
1957-07-11,16957,1957,7,11
1995-12-07,16958,1995,12,7
1969-02-20,16959,1969,2,20
1992-08-24,16960,1992,8,24
1990-06-24,16961,1990,6,24
1996-11-26,16962,1996,11,26
1979-03-08,16963,1979,3,8
2003-08-09,16964,2003,8,9
2005-11-29,16965,2005,11,29
1974-12-24,16966,1974,12,24
1980-03-23,16967,1980,3,23
2000-05-26,16968,2000,5,26
1949-03-10,16969,1949,3,10
1973-06-17,16970,1973,6,17
1976-06-05,16971,1976,6,5
2000-06-07,16972,2000,6,7
1963-12-26,16973,1963,12,26
2003-06-07,16974,2003,6,7
2004-04-20,16975,2004,4,20
1999-03-23,16976,1999,3,23
1991-05-07,16977,1991,5,7
1995-05-18,16978,1995,5,18
1986-03-18,16979,1986,3,18
1996-10-29,16980,1996,10,29
2001-10-26,16981,2001,10,26
1970-01-27,16982,1970,1,27
1972-12-24,16983,1972,12,24
2000-09-14,16984,2000,9,14
1978-02-25,16985,1978,2,25
1970-03-10,16986,1970,3,10
1998-04-19,16987,1998,4,19
1984-06-12,16988,1984,6,12
1968-11-23,16989,1968,11,23
1982-09-28,16990,1982,9,28
1958-01-24,16991,1958,1,24
1951-04-19,16992,1951,4,19
1991-10-25,16993,1991,10,25
1990-03-31,16994,1990,3,31
1978-06-09,16995,1978,6,9
1990-02-21,16996,1990,2,21
1988-04-01,16997,1988,4,1
1989-08-06,16998,1989,8,6
1993-03-31,16999,1993,3,31
1986-03-13,17000,1986,3,13
1997-12-09,17001,1997,12,9
1969-06-03,17002,1969,6,3
1972-12-10,17003,1972,12,10
1995-12-08,17004,1995,12,8
1989-04-28,17005,1989,4,28
1988-04-24,17006,1988,4,24
1967-09-22,17007,1967,9,22
1964-07-16,17008,1964,7,16
1994-10-02,17009,1994,10,2
1971-01-14,17010,1971,1,14
1959-04-16,17011,1959,4,16
1970-03-14,17012,1970,3,14
1951-02-14,17013,1951,2,14
1988-05-03,17014,1988,5,3
1976-08-15,17015,1976,8,15
1958-10-07,17016,1958,10,7
1948-11-17,17017,1948,11,17
1970-02-14,17018,1970,2,14
1994-06-17,17019,1994,6,17
1983-04-22,17020,1983,4,22
2003-03-25,17021,2003,3,25
1957-04-05,17022,1957,4,5
1987-06-19,17023,1987,6,19
1960-01-03,17024,1960,1,3
1985-07-28,17025,1985,7,28
1958-01-13,17026,1958,1,13
1983-05-16,17027,1983,5,16
2003-05-28,17028,2003,5,28
1977-07-06,17029,1977,7,6
1963-01-28,17030,1963,1,28
1951-12-21,17031,1951,12,21
1960-09-24,17032,1960,9,24
2001-06-07,17033,2001,6,7
1994-04-26,17034,1994,4,26
2001-12-28,17035,2001,12,28
1992-03-15,17036,1992,3,15
1980-04-17,17037,1980,4,17
1995-01-22,17038,1995,1,22
1960-02-26,17039,1960,2,26
1977-09-30,17040,1977,9,30
1959-02-07,17041,1959,2,7
1952-02-02,17042,1952,2,2
1997-01-14,17043,1997,1,14
1960-09-23,17044,1960,9,23
1995-07-21,17045,1995,7,21
1955-09-09,17046,1955,9,9
1974-03-11,17047,1974,3,11
1956-09-17,17048,1956,9,17
1967-04-06,17049,1967,4,6
1962-01-29,17050,1962,1,29
1972-06-07,17051,1972,6,7
1962-09-30,17052,1962,9,30
1981-04-11,17053,1981,4,11
1970-10-05,17054,1970,10,5
1963-10-27,17055,1963,10,27
1983-03-12,17056,1983,3,12
2007-12-16,17057,2007,12,16
2008-02-19,17058,2008,2,19
1965-09-08,17059,1965,9,8
1948-11-27,17060,1948,11,27
1967-02-21,17061,1967,2,21
1988-12-28,17062,1988,12,28
2005-06-14,17063,2005,6,14
2004-05-22,17064,2004,5,22
1988-02-04,17065,1988,2,4
2006-08-08,17066,2006,8,8
1978-10-04,17067,1978,10,4
1959-06-12,17068,1959,6,12
1990-05-24,17069,1990,5,24
1988-06-16,17070,1988,6,16
1988-07-08,17071,1988,7,8
1965-12-30,17072,1965,12,30
1994-05-05,17073,1994,5,5
1958-11-11,17074,1958,11,11
1969-07-03,17075,1969,7,3
1973-09-18,17076,1973,9,18
1979-10-12,17077,1979,10,12
1981-04-04,17078,1981,4,4
1961-01-04,17079,1961,1,4
1983-02-16,17080,1983,2,16
1955-07-07,17081,1955,7,7
1969-05-30,17082,1969,5,30
1997-08-25,17083,1997,8,25
1989-01-25,17084,1989,1,25
1980-12-28,17085,1980,12,28
1960-03-01,17086,1960,3,1
2010-05-28,17087,2010,5,28
1964-11-09,17088,1964,11,9
2000-03-10,17089,2000,3,10
1991-11-16,17090,1991,11,16
1986-08-05,17091,1986,8,5
2001-05-11,17092,2001,5,11
1995-10-15,17093,1995,10,15
2001-02-08,17094,2001,2,8
1978-01-29,17095,1978,1,29
1986-10-04,17096,1986,10,4
1973-04-27,17097,1973,4,27
1969-08-25,17098,1969,8,25
1948-04-03,17099,1948,4,3
1969-07-07,17100,1969,7,7
1968-11-02,17101,1968,11,2
1970-02-03,17102,1970,2,3
1973-12-31,17103,1973,12,31
1965-12-12,17104,1965,12,12
1970-02-02,17105,1970,2,2
1997-12-16,17106,1997,12,16
1977-06-10,17107,1977,6,10
1956-02-21,17108,1956,2,21
1953-05-23,17109,1953,5,23
1998-03-20,17110,1998,3,20
1959-04-09,17111,1959,4,9
1984-04-23,17112,1984,4,23
1972-03-23,17113,1972,3,23
2004-12-17,17114,2004,12,17
1967-06-16,17115,1967,6,16
1976-12-28,17116,1976,12,28
1969-10-30,17117,1969,10,30
1967-01-22,17118,1967,1,22
1960-01-07,17119,1960,1,7
1959-04-05,17120,1959,4,5
1950-02-07,17121,1950,2,7
1965-02-15,17122,1965,2,15
1962-08-07,17123,1962,8,7
1995-06-18,17124,1995,6,18
1966-10-22,17125,1966,10,22
1976-03-02,17126,1976,3,2
1964-07-02,17127,1964,7,2
1953-05-19,17128,1953,5,19
1950-10-10,17129,1950,10,10
1996-06-04,17130,1996,6,4
1954-09-07,17131,1954,9,7
2001-03-24,17132,2001,3,24
1953-10-05,17133,1953,10,5
1977-12-23,17134,1977,12,23
1960-01-25,17135,1960,1,25
1985-10-28,17136,1985,10,28
2000-12-02,17137,2000,12,2
1985-04-28,17138,1985,4,28
1994-12-18,17139,1994,12,18
1973-03-27,17140,1973,3,27
1996-10-16,17141,1996,10,16
2012-05-04,17142,2012,5,4
1976-11-17,17143,1976,11,17
1981-07-22,17144,1981,7,22
2003-04-23,17145,2003,4,23
1982-10-04,17146,1982,10,4
1962-10-26,17147,1962,10,26
1952-04-14,17148,1952,4,14
1982-01-06,17149,1982,1,6
1995-07-27,17150,1995,7,27
1992-07-21,17151,1992,7,21
1966-01-06,17152,1966,1,6
1974-12-26,17153,1974,12,26
1989-12-22,17154,1989,12,22
1970-07-05,17155,1970,7,5
1989-08-28,17156,1989,8,28
1980-05-01,17157,1980,5,1
1994-06-04,17158,1994,6,4
1996-01-20,17159,1996,1,20
1997-12-14,17160,1997,12,14
1989-12-14,17161,1989,12,14
1987-03-15,17162,1987,3,15
2005-08-13,17163,2005,8,13
1973-12-03,17164,1973,12,3
1973-04-10,17165,1973,4,10
1993-10-24,17166,1993,10,24
1982-04-03,17167,1982,4,3
1983-11-02,17168,1983,11,2
1979-03-09,17169,1979,3,9
1998-09-08,17170,1998,9,8
1985-07-20,17171,1985,7,20
1991-10-29,17172,1991,10,29
2005-06-09,17173,2005,6,9
1997-05-19,17174,1997,5,19
1968-04-23,17175,1968,4,23
1992-06-16,17176,1992,6,16
2000-12-14,17177,2000,12,14
1978-12-27,17178,1978,12,27
1997-08-15,17179,1997,8,15
2004-08-03,17180,2004,8,3
1990-02-12,17181,1990,2,12
1991-07-22,17182,1991,7,22
1965-06-01,17183,1965,6,1
1964-09-28,17184,1964,9,28
1965-10-27,17185,1965,10,27
1965-03-01,17186,1965,3,1
1964-08-31,17187,1964,8,31
1964-11-24,17188,1964,11,24
1981-11-21,17189,1981,11,21
1973-12-06,17190,1973,12,6
1998-12-03,17191,1998,12,3
1990-06-18,17192,1990,6,18
1957-11-13,17193,1957,11,13
2002-07-24,17194,2002,7,24
1980-09-14,17195,1980,9,14
1964-09-07,17196,1964,9,7
1988-01-13,17197,1988,1,13
1993-03-25,17198,1993,3,25
1990-12-29,17199,1990,12,29
1967-12-15,17200,1967,12,15
1985-03-11,17201,1985,3,11
1975-12-22,17202,1975,12,22
1964-06-01,17203,1964,6,1
1995-12-30,17204,1995,12,30
1989-06-03,17205,1989,6,3
1990-12-15,17206,1990,12,15
1978-12-04,17207,1978,12,4
1966-12-09,17208,1966,12,9
1965-05-10,17209,1965,5,10
1965-01-16,17210,1965,1,16
2003-05-14,17211,2003,5,14
1996-01-31,17212,1996,1,31
1970-10-07,17213,1970,10,7
1973-08-14,17214,1973,8,14
1976-04-03,17215,1976,4,3
1982-05-31,17216,1982,5,31
1994-05-01,17217,1994,5,1
1970-09-05,17218,1970,9,5
1980-09-22,17219,1980,9,22
1994-01-15,17220,1994,1,15
1988-03-20,17221,1988,3,20
1979-08-08,17222,1979,8,8
2003-12-12,17223,2003,12,12
1977-11-18,17224,1977,11,18
1949-03-23,17225,1949,3,23
1956-07-17,17226,1956,7,17
1983-02-14,17227,1983,2,14
1992-01-26,17228,1992,1,26
1994-01-24,17229,1994,1,24
1964-11-05,17230,1964,11,5
1992-03-16,17231,1992,3,16
2000-10-20,17232,2000,10,20
1964-11-30,17233,1964,11,30
1977-05-20,17234,1977,5,20
1984-11-26,17235,1984,11,26
1959-10-12,17236,1959,10,12
1981-07-09,17237,1981,7,9
1969-07-11,17238,1969,7,11
1984-10-24,17239,1984,10,24
1998-08-27,17240,1998,8,27
1980-09-29,17241,1980,9,29
1979-04-03,17242,1979,4,3
1964-10-15,17243,1964,10,15
1984-01-27,17244,1984,1,27
1948-11-21,17245,1948,11,21
1985-06-21,17246,1985,6,21
1977-10-10,17247,1977,10,10
1972-09-25,17248,1972,9,25
1995-04-09,17249,1995,4,9
1948-04-01,17250,1948,4,1
1974-11-17,17251,1974,11,17
2006-02-14,17252,2006,2,14
1987-04-22,17253,1987,4,22
1987-06-15,17254,1987,6,15
1979-05-24,17255,1979,5,24
1954-04-12,17256,1954,4,12
1992-01-28,17257,1992,1,28
1971-05-21,17258,1971,5,21
1976-03-26,17259,1976,3,26
1984-01-18,17260,1984,1,18
1995-05-23,17261,1995,5,23
1948-09-26,17262,1948,9,26
1979-12-13,17263,1979,12,13
1960-01-27,17264,1960,1,27
1991-05-04,17265,1991,5,4
1983-07-31,17266,1983,7,31
1979-08-13,17267,1979,8,13
1958-05-29,17268,1958,5,29
2002-03-30,17269,2002,3,30
1981-08-24,17270,1981,8,24
1961-07-06,17271,1961,7,6
1987-12-28,17272,1987,12,28
1952-06-20,17273,1952,6,20
1953-11-22,17274,1953,11,22
1968-06-07,17275,1968,6,7
1966-04-09,17276,1966,4,9
1955-01-27,17277,1955,1,27
1954-01-31,17278,1954,1,31
1970-09-30,17279,1970,9,30
1988-08-23,17280,1988,8,23
1982-10-30,17281,1982,10,30
1976-03-16,17282,1976,3,16
1964-07-28,17283,1964,7,28
1966-09-04,17284,1966,9,4
1999-03-20,17285,1999,3,20
2008-07-22,17286,2008,7,22
1967-04-17,17287,1967,4,17
1966-03-01,17288,1966,3,1
1972-11-24,17289,1972,11,24
1953-03-17,17290,1953,3,17
1994-11-16,17291,1994,11,16
1997-03-09,17292,1997,3,9
1986-11-07,17293,1986,11,7
1965-04-19,17294,1965,4,19
1968-01-02,17295,1968,1,2
1995-09-06,17296,1995,9,6
1964-07-01,17297,1964,7,1
1956-12-22,17298,1956,12,22
1977-07-17,17299,1977,7,17
1990-11-26,17300,1990,11,26
2006-08-31,17301,2006,8,31
1965-01-07,17302,1965,1,7
2003-12-27,17303,2003,12,27
1954-11-30,17304,1954,11,30
1985-12-18,17305,1985,12,18
1967-11-13,17306,1967,11,13
1989-12-19,17307,1989,12,19
1976-04-25,17308,1976,4,25
1966-07-13,17309,1966,7,13
2001-11-20,17310,2001,11,20
1979-07-07,17311,1979,7,7
1990-07-14,17312,1990,7,14
1958-08-01,17313,1958,8,1
1956-06-09,17314,1956,6,9
1990-04-27,17315,1990,4,27
1989-02-16,17316,1989,2,16
1955-06-03,17317,1955,6,3
1997-12-06,17318,1997,12,6
2000-12-15,17319,2000,12,15
1960-10-20,17320,1960,10,20
1981-10-21,17321,1981,10,21
1957-03-07,17322,1957,3,7
1960-01-28,17323,1960,1,28
1977-11-27,17324,1977,11,27
1981-04-28,17325,1981,4,28
1970-11-06,17326,1970,11,6
1992-03-17,17327,1992,3,17
1975-06-12,17328,1975,6,12
1981-02-16,17329,1981,2,16
1984-12-08,17330,1984,12,8
2002-04-13,17331,2002,4,13
1973-01-18,17332,1973,1,18
1994-02-09,17333,1994,2,9
1978-02-16,17334,1978,2,16
1951-08-27,17335,1951,8,27
1982-11-04,17336,1982,11,4
1989-08-11,17337,1989,8,11
2003-07-31,17338,2003,7,31
1972-08-06,17339,1972,8,6
1999-04-27,17340,1999,4,27
1954-04-20,17341,1954,4,20
1972-03-31,17342,1972,3,31
1967-07-17,17343,1967,7,17
1966-03-07,17344,1966,3,7
1949-01-03,17345,1949,1,3
2003-04-26,17346,2003,4,26
2002-07-18,17347,2002,7,18
1981-03-21,17348,1981,3,21
1982-01-15,17349,1982,1,15
1991-03-16,17350,1991,3,16
1980-11-28,17351,1980,11,28
1959-03-10,17352,1959,3,10
1978-10-28,17353,1978,10,28
1975-06-13,17354,1975,6,13
1968-05-06,17355,1968,5,6
1977-02-08,17356,1977,2,8
1968-08-26,17357,1968,8,26
1947-12-27,17358,1947,12,27
1969-02-19,17359,1969,2,19
1965-06-15,17360,1965,6,15
1965-08-02,17361,1965,8,2
1965-07-01,17362,1965,7,1
1966-11-28,17363,1966,11,28
1967-10-04,17364,1967,10,4
1979-11-29,17365,1979,11,29
1986-04-10,17366,1986,4,10
1966-05-16,17367,1966,5,16
1984-07-18,17368,1984,7,18
1972-07-21,17369,1972,7,21
1961-01-24,17370,1961,1,24
1954-08-21,17371,1954,8,21
1993-04-13,17372,1993,4,13
1971-06-01,17373,1971,6,1
1962-08-05,17374,1962,8,5
1965-04-13,17375,1965,4,13
1995-05-07,17376,1995,5,7
1951-05-30,17377,1951,5,30
2000-11-29,17378,2000,11,29
1950-10-14,17379,1950,10,14
1996-09-25,17380,1996,9,25
1991-07-10,17381,1991,7,10
1969-04-01,17382,1969,4,1
1964-04-12,17383,1964,4,12
1970-01-22,17384,1970,1,22
1969-12-20,17385,1969,12,20
1969-10-01,17386,1969,10,1
1988-05-09,17387,1988,5,9
1960-11-04,17388,1960,11,4
1962-10-31,17389,1962,10,31
1986-06-24,17390,1986,6,24
1978-09-25,17391,1978,9,25
2000-05-21,17392,2000,5,21
1952-03-10,17393,1952,3,10
1967-03-10,17394,1967,3,10
1964-09-05,17395,1964,9,5
1971-02-27,17396,1971,2,27
1989-11-17,17397,1989,11,17
1977-08-20,17398,1977,8,20
1992-04-27,17399,1992,4,27
1962-01-21,17400,1962,1,21
1984-08-09,17401,1984,8,9
1980-10-21,17402,1980,10,21
1966-07-30,17403,1966,7,30
1966-10-24,17404,1966,10,24
1999-10-15,17405,1999,10,15
2000-08-09,17406,2000,8,9
1970-09-15,17407,1970,9,15
1956-04-27,17408,1956,4,27
1964-03-18,17409,1964,3,18
1969-02-02,17410,1969,2,2
1995-03-24,17411,1995,3,24
1979-06-04,17412,1979,6,4
1966-05-24,17413,1966,5,24
1968-06-12,17414,1968,6,12
1982-02-16,17415,1982,2,16
1984-06-22,17416,1984,6,22
1953-10-22,17417,1953,10,22
1971-04-11,17418,1971,4,11
1983-06-04,17419,1983,6,4
1984-12-06,17420,1984,12,6
2005-05-14,17421,2005,5,14
1979-01-11,17422,1979,1,11
1970-05-21,17423,1970,5,21
1955-01-15,17424,1955,1,15
1969-05-24,17425,1969,5,24
1998-12-25,17426,1998,12,25
1969-10-08,17427,1969,10,8
1989-06-25,17428,1989,6,25
1958-06-13,17429,1958,6,13
1976-12-13,17430,1976,12,13
1980-09-12,17431,1980,9,12
1991-04-12,17432,1991,4,12
1988-06-08,17433,1988,6,8
1986-04-30,17434,1986,4,30
1990-05-12,17435,1990,5,12
1990-11-23,17436,1990,11,23
1982-02-17,17437,1982,2,17
1991-03-02,17438,1991,3,2
1993-12-02,17439,1993,12,2
1960-07-01,17440,1960,7,1
2002-07-16,17441,2002,7,16
1993-05-17,17442,1993,5,17
1995-07-11,17443,1995,7,11
1989-02-02,17444,1989,2,2
1978-01-12,17445,1978,1,12
1967-12-04,17446,1967,12,4
1977-11-23,17447,1977,11,23
1995-03-14,17448,1995,3,14
1965-01-29,17449,1965,1,29
1971-03-12,17450,1971,3,12
1995-05-30,17451,1995,5,30
1964-03-30,17452,1964,3,30
1969-10-23,17453,1969,10,23
1994-05-12,17454,1994,5,12
1989-11-07,17455,1989,11,7
1997-05-29,17456,1997,5,29
1972-06-13,17457,1972,6,13
2003-07-21,17458,2003,7,21
1990-10-12,17459,1990,10,12
1983-11-12,17460,1983,11,12
1992-08-26,17461,1992,8,26
1997-01-28,17462,1997,1,28
1949-11-03,17463,1949,11,3
1957-12-07,17464,1957,12,7
2000-03-17,17465,2000,3,17
1969-03-09,17466,1969,3,9
1996-08-07,17467,1996,8,7
1992-11-14,17468,1992,11,14
1949-10-06,17469,1949,10,6
2002-03-16,17470,2002,3,16
1977-02-20,17471,1977,2,20
1987-03-21,17472,1987,3,21
1980-12-02,17473,1980,12,2
1991-08-07,17474,1991,8,7
2000-08-16,17475,2000,8,16
1968-04-09,17476,1968,4,9
1994-05-19,17477,1994,5,19
1992-12-23,17478,1992,12,23
1999-12-02,17479,1999,12,2
1953-07-11,17480,1953,7,11
1973-09-25,17481,1973,9,25
1993-05-26,17482,1993,5,26
1974-08-22,17483,1974,8,22
1997-08-20,17484,1997,8,20
1982-07-27,17485,1982,7,27
1975-10-17,17486,1975,10,17
1997-09-09,17487,1997,9,9
1981-05-04,17488,1981,5,4
1999-05-02,17489,1999,5,2
1986-10-30,17490,1986,10,30
1988-04-07,17491,1988,4,7
1989-07-13,17492,1989,7,13
1970-09-29,17493,1970,9,29
1967-12-30,17494,1967,12,30
1950-07-20,17495,1950,7,20
1949-02-27,17496,1949,2,27
1953-09-03,17497,1953,9,3
1952-03-05,17498,1952,3,5
1968-07-13,17499,1968,7,13
1988-10-19,17500,1988,10,19
1990-05-06,17501,1990,5,6
1961-06-13,17502,1961,6,13
1997-04-13,17503,1997,4,13
1974-02-07,17504,1974,2,7
1970-01-13,17505,1970,1,13
1979-07-26,17506,1979,7,26
1981-08-01,17507,1981,8,1
1982-12-24,17508,1982,12,24
1988-08-10,17509,1988,8,10
2005-05-24,17510,2005,5,24
1951-10-03,17511,1951,10,3
2001-03-15,17512,2001,3,15
1955-01-23,17513,1955,1,23
1996-11-15,17514,1996,11,15
1962-11-09,17515,1962,11,9
1967-08-08,17516,1967,8,8
1969-12-17,17517,1969,12,17
1993-07-17,17518,1993,7,17
1992-06-08,17519,1992,6,8
2003-02-26,17520,2003,2,26
1990-05-29,17521,1990,5,29
1969-08-24,17522,1969,8,24
1978-01-13,17523,1978,1,13
1984-08-30,17524,1984,8,30
1970-02-04,17525,1970,2,4
1985-02-20,17526,1985,2,20
1964-12-11,17527,1964,12,11
1983-08-04,17528,1983,8,4
1948-05-10,17529,1948,5,10
1949-02-21,17530,1949,2,21
2002-02-08,17531,2002,2,8
1980-02-05,17532,1980,2,5
1961-04-21,17533,1961,4,21
1975-01-20,17534,1975,1,20
1979-02-05,17535,1979,2,5
1985-12-02,17536,1985,12,2
1966-10-19,17537,1966,10,19
1970-06-10,17538,1970,6,10
1958-08-19,17539,1958,8,19
1971-03-29,17540,1971,3,29
2004-01-27,17541,2004,1,27
1987-05-24,17542,1987,5,24
1996-05-27,17543,1996,5,27
1988-12-05,17544,1988,12,5
1991-10-04,17545,1991,10,4
1981-04-10,17546,1981,4,10
1964-06-04,17547,1964,6,4
1986-10-22,17548,1986,10,22
1986-06-22,17549,1986,6,22
1988-06-28,17550,1988,6,28
1985-05-14,17551,1985,5,14
1990-12-26,17552,1990,12,26
1972-03-20,17553,1972,3,20
1959-11-03,17554,1959,11,3
1981-08-10,17555,1981,8,10
1966-02-11,17556,1966,2,11
1957-10-20,17557,1957,10,20
1984-09-12,17558,1984,9,12
1986-02-01,17559,1986,2,1
1989-01-30,17560,1989,1,30
1970-02-27,17561,1970,2,27
2003-11-14,17562,2003,11,14
2000-02-07,17563,2000,2,7
1988-09-24,17564,1988,9,24
2001-12-10,17565,2001,12,10
1981-11-12,17566,1981,11,12
1970-12-09,17567,1970,12,9
1997-03-22,17568,1997,3,22
1993-03-12,17569,1993,3,12
1995-11-14,17570,1995,11,14
1977-06-03,17571,1977,6,3
2003-10-18,17572,2003,10,18
2004-05-16,17573,2004,5,16
1983-04-07,17574,1983,4,7
1964-11-20,17575,1964,11,20
1969-04-03,17576,1969,4,3
1977-11-01,17577,1977,11,1
1977-01-21,17578,1977,1,21
1986-10-18,17579,1986,10,18
1952-06-06,17580,1952,6,6
1982-09-08,17581,1982,9,8
1995-10-17,17582,1995,10,17
1975-03-07,17583,1975,3,7
1990-04-24,17584,1990,4,24
1990-11-03,17585,1990,11,3
1968-03-13,17586,1968,3,13
1988-10-12,17587,1988,10,12
1973-05-08,17588,1973,5,8
1995-05-04,17589,1995,5,4
1982-03-08,17590,1982,3,8
1979-11-05,17591,1979,11,5
1984-10-15,17592,1984,10,15
1998-03-18,17593,1998,3,18
1965-11-04,17594,1965,11,4
1965-09-04,17595,1965,9,4
2002-08-30,17596,2002,8,30
1984-08-01,17597,1984,8,1
1984-06-19,17598,1984,6,19
1993-05-12,17599,1993,5,12
1991-03-10,17600,1991,3,10
1977-12-18,17601,1977,12,18
1986-07-08,17602,1986,7,8
1954-03-21,17603,1954,3,21
1980-11-24,17604,1980,11,24
1989-06-27,17605,1989,6,27
1998-06-28,17606,1998,6,28
1994-06-14,17607,1994,6,14
1997-08-21,17608,1997,8,21
1981-04-27,17609,1981,4,27
1980-09-04,17610,1980,9,4
1982-08-08,17611,1982,8,8
1965-10-21,17612,1965,10,21
1979-08-09,17613,1979,8,9
1970-05-25,17614,1970,5,25
1994-06-22,17615,1994,6,22
1968-07-09,17616,1968,7,9
1991-11-26,17617,1991,11,26
1993-08-05,17618,1993,8,5
1984-05-21,17619,1984,5,21
1965-08-20,17620,1965,8,20
1965-04-27,17621,1965,4,27
1962-11-25,17622,1962,11,25
1958-07-21,17623,1958,7,21
1959-04-04,17624,1959,4,4
1958-10-03,17625,1958,10,3
2006-01-24,17626,2006,1,24
1983-04-25,17627,1983,4,25
1950-07-10,17628,1950,7,10
1963-08-24,17629,1963,8,24
1998-02-28,17630,1998,2,28
1999-08-29,17631,1999,8,29
2025-01-19,17632,2025,1,19
1992-02-04,17633,1992,2,4
1974-12-30,17634,1974,12,30
1974-01-27,17635,1974,1,27
1993-06-11,17636,1993,6,11
1967-04-25,17637,1967,4,25
1986-09-07,17638,1986,9,7
1979-04-22,17639,1979,4,22
1950-12-18,17640,1950,12,18
1971-07-12,17641,1971,7,12
1978-02-28,17642,1978,2,28
1973-08-23,17643,1973,8,23
1979-03-10,17644,1979,3,10
1961-12-08,17645,1961,12,8
1968-10-05,17646,1968,10,5
1971-04-05,17647,1971,4,5
1954-10-16,17648,1954,10,16
1956-03-10,17649,1956,3,10
1989-05-03,17650,1989,5,3
1977-04-06,17651,1977,4,6
1978-02-13,17652,1978,2,13
1964-02-28,17653,1964,2,28
1992-04-26,17654,1992,4,26
1962-04-04,17655,1962,4,4
1989-02-27,17656,1989,2,27
1989-10-23,17657,1989,10,23
1993-08-31,17658,1993,8,31
1982-10-22,17659,1982,10,22
1961-01-14,17660,1961,1,14
1967-10-28,17661,1967,10,28
1979-05-31,17662,1979,5,31
1993-06-29,17663,1993,6,29
1991-11-03,17664,1991,11,3
1975-11-14,17665,1975,11,14
1988-07-29,17666,1988,7,29
1969-01-19,17667,1969,1,19
1974-03-02,17668,1974,3,2
1999-07-25,17669,1999,7,25
1948-09-27,17670,1948,9,27
1965-04-28,17671,1965,4,28
1971-05-07,17672,1971,5,7
1958-11-25,17673,1958,11,25
1984-06-27,17674,1984,6,27
1968-05-31,17675,1968,5,31
1994-07-05,17676,1994,7,5
2002-05-28,17677,2002,5,28
1986-03-11,17678,1986,3,11
1979-12-06,17679,1979,12,6
1981-09-17,17680,1981,9,17
1978-04-23,17681,1978,4,23
1997-06-03,17682,1997,6,3
1964-03-12,17683,1964,3,12
1990-06-10,17684,1990,6,10
1963-03-12,17685,1963,3,12
1981-01-19,17686,1981,1,19
2007-11-28,17687,2007,11,28
1983-11-07,17688,1983,11,7
1988-12-02,17689,1988,12,2
1960-06-13,17690,1960,6,13
1995-05-24,17691,1995,5,24
1975-05-01,17692,1975,5,1
1980-09-25,17693,1980,9,25
1982-09-02,17694,1982,9,2
1978-01-27,17695,1978,1,27
1970-07-30,17696,1970,7,30
1981-04-14,17697,1981,4,14
1965-08-23,17698,1965,8,23
1961-06-03,17699,1961,6,3
1970-04-19,17700,1970,4,19
1983-06-12,17701,1983,6,12
1999-12-18,17702,1999,12,18
1964-01-21,17703,1964,1,21
1969-07-16,17704,1969,7,16
1975-09-21,17705,1975,9,21
1990-07-30,17706,1990,7,30
1970-10-31,17707,1970,10,31
1974-01-31,17708,1974,1,31
1983-05-04,17709,1983,5,4
1959-09-26,17710,1959,9,26
1989-06-19,17711,1989,6,19
1985-03-22,17712,1985,3,22
1975-09-29,17713,1975,9,29
1992-03-01,17714,1992,3,1
1979-08-10,17715,1979,8,10
1971-08-22,17716,1971,8,22
2001-10-23,17717,2001,10,23
1976-06-06,17718,1976,6,6
1989-03-17,17719,1989,3,17
2002-11-15,17720,2002,11,15
1978-03-02,17721,1978,3,2
1998-06-05,17722,1998,6,5
1957-07-12,17723,1957,7,12
1965-12-18,17724,1965,12,18
1976-11-19,17725,1976,11,19
1966-01-19,17726,1966,1,19
1996-03-30,17727,1996,3,30
2000-07-04,17728,2000,7,4
1985-01-25,17729,1985,1,25
1957-11-11,17730,1957,11,11
1987-03-30,17731,1987,3,30
1989-06-02,17732,1989,6,2
1987-11-15,17733,1987,11,15
1990-07-18,17734,1990,7,18
1978-04-03,17735,1978,4,3
1968-03-14,17736,1968,3,14
1963-12-27,17737,1963,12,27
1985-07-06,17738,1985,7,6
1998-08-07,17739,1998,8,7
1950-10-07,17740,1950,10,7
1965-03-03,17741,1965,3,3
1970-12-15,17742,1970,12,15
1978-10-11,17743,1978,10,11
1986-11-11,17744,1986,11,11
1968-10-25,17745,1968,10,25
1966-08-15,17746,1966,8,15
1983-03-18,17747,1983,3,18
