number_of_seasons,number_of_episodes,episode_run_time,in_production,show_attributes_id
11,974,25,True,5421
1,24,13,False,5422
4,442,85,False,5423
8,124,45,True,5424
5,11,30,False,5425
3,24,21,False,5426
1,104,30,False,5427
3,223,30,False,5428
1,33,23,False,5429
5,41,30,True,5430
2,22,24,True,5431
2,12,20,True,5432
1,25,40,True,5433
10,100,43,True,5434
3,32,25,False,5435
3,117,25,False,5436
3,214,22,False,5437
42,438,30,True,5438
1,18,54,False,5439
38,294,90,True,5440
8,627,60,True,5441
2,15,25,False,5442
3,79,90,False,5443
2,18,49,True,5444
4,52,60,False,5445
1,1,61,False,5446
1,35,45,False,5447
10,120,24,False,5448
2,26,55,False,5449
2,17,42,False,5450
8,291,30,False,5451
3,65,20,False,5452
6,44,0,False,5453
8,1034,45,True,5454
19,435,60,False,5455
5,100,54,False,5456
8,69,43,True,5457
8,112,30,False,5458
1,3,140,False,5459
7,86,0,False,5460
3,24,48,True,5461
8,275,30,False,5462
1,23,22,False,5463
11,335,30,False,5464
1,5,50,True,5465
6,64,25,False,5466
1,10,15,False,5467
6,86,50,False,5468
6,66,30,False,5469
1,2,65,False,5470
28,275,60,True,5471
1,4,35,False,5472
1,4,105,True,5473
8,91,45,False,5474
6,781,28,False,5475
17,182,44,True,5476
3,160,44,False,5477
4,156,13,False,5478
5,173,40,False,5479
4,68,45,False,5480
2,13,0,False,5481
1,26,0,True,5482
1,40,7,True,5483
2,24,55,True,5484
6,272,60,False,5485
4,45,12,False,5486
7,198,45,False,5487
9,114,0,False,5488
4,104,11,False,5489
1,296,30,False,5490
1,52,70,False,5491
1,20,45,False,5492
8,82,150,True,5493
2,17,40,False,5494
2,40,21,False,5495
2,69,45,False,5496
9,103,30,True,5497
3,69,15,True,5498
5,49,10,False,5499
10,127,50,False,5500
3,29,24,True,5501
1,31,60,False,5502
19,285,27,True,5503
7,228,35,True,5504
18,92,55,True,5505
3,65,24,False,5506
7,88,43,False,5507
1,376,51,True,5508
2,59,180,True,5509
7,59,15,True,5510
3,22,60,False,5511
3,15,25,False,5512
3,36,48,False,5513
2,19,43,False,5514
6,36,30,True,5515
3,13,0,False,5516
2,16,68,False,5517
3,20,108,True,5518
5,50,60,False,5519
1,5,64,False,5520
2,14,75,False,5521
4,41,43,False,5522
7,50,43,True,5523
16,501,0,False,5524
7,90,30,True,5525
1,7,24,False,5526
9,65,30,False,5527
5,47,26,False,5528
3,119,80,False,5529
9,354,45,True,5530
3,3,45,False,5531
5,40,52,False,5532
4,180,28,False,5533
1,12,15,True,5534
1,113,25,False,5535
2,13,29,False,5536
2,8,49,False,5537
4,145,60,True,5538
1,4,81,False,5539
10,69,90,True,5540
33,300,60,False,5541
1,780,25,True,5542
1,565,24,False,5543
5,74,44,True,5544
7,62,0,True,5545
1,24,0,False,5546
6,161,20,True,5547
1,12,56,False,5548
3,28,0,True,5549
3,33,0,False,5550
1,22,90,True,5551
6,43,60,False,5552
1,24,8,False,5553
24,558,50,True,5554
4,93,23,False,5555
2,28,22,False,5556
4,196,7,True,5557
1,122,60,False,5558
5,23,60,False,5559
37,464,60,False,5560
1,37,24,False,5561
3,98,120,False,5562
10,163,60,False,5563
2,22,76,False,5564
5,71,30,False,5565
1,35,0,True,5566
1,4,33,False,5567
7,154,30,False,5568
33,159,60,True,5569
1,19,140,False,5570
10,158,43,True,5571
2,17,52,True,5572
1,3,54,False,5573
1,33,30,False,5574
1,4,16,True,5575
6,98,45,True,5576
5,10,60,True,5577
12,157,120,True,5578
6,92,51,True,5579
1,2,52,False,5580
3,19,100,False,5581
10,82,42,True,5582
9,38,21,True,5583
1,42,103,False,5584
3,21,22,True,5585
1,4,28,False,5586
1,18,35,False,5587
1,12,50,True,5588
2,37,30,False,5589
2,15,30,False,5590
2,22,30,True,5591
8,102,43,False,5592
2,91,50,False,5593
2,71,40,True,5594
3,42,60,True,5595
5,125,10,False,5596
1,20,22,True,5597
3,113,11,False,5598
1,15,10,False,5599
10,62,30,False,5600
5,52,24,True,5601
3,19,60,False,5602
2,18,13,False,5603
2,17,45,False,5604
7,126,30,False,5605
2,71,90,False,5606
5,86,0,False,5607
2,6,35,True,5608
3,61,45,False,5609
3,123,22,True,5610
2,43,0,False,5611
1,32,25,False,5612
4,247,20,False,5613
73,288,210,True,5614
6,201,22,False,5615
7,199,45,True,5616
1,100,5,False,5617
10,46,0,True,5618
5,32,45,False,5619
1,126,45,False,5620
1,227,40,False,5621
3,118,44,True,5622
1,3,20,True,5623
3,70,24,False,5624
6,55,47,True,5625
7,183,30,True,5626
1,97,0,True,5627
6,93,45,True,5628
1,50,0,True,5629
1,36,40,False,5630
9,46,30,False,5631
9,74,60,True,5632
1,35,24,False,5633
2,871,25,True,5634
1,65,50,False,5635
3,108,30,False,5636
1,0,43,True,5637
3,18,53,False,5638
1,20,22,False,5639
52,459,60,True,5640
2,44,30,False,5641
1,96,60,False,5642
2,19,34,True,5643
2,26,120,False,5644
5,153,60,False,5645
1,13,46,False,5646
6,36,52,True,5647
4,284,3,False,5648
3,112,22,True,5649
3,23,57,True,5650
3,125,45,False,5651
1,68,45,False,5652
18,300,30,True,5653
2,26,60,True,5654
11,282,45,False,5655
3,69,45,True,5656
10,454,60,False,5657
1,77,45,False,5658
14,311,75,True,5659
6,124,0,False,5660
3,14,45,False,5661
3,78,0,False,5662
5,59,50,True,5663
4,42,25,False,5664
32,7535,30,True,5665
32,32,120,True,5666
4,16,60,False,5667
1,6,26,False,5668
1,13,15,False,5669
3,36,90,True,5670
1,10,6,False,5671
6,132,60,False,5672
5,53,25,False,5673
1,9,34,False,5674
2,48,45,False,5675
3,21,50,False,5676
9,266,60,True,5677
13,680,23,True,5678
1,51,45,False,5679
2,16,44,True,5680
2,26,20,True,5681
3,55,0,True,5682
6,48,43,False,5683
3,83,30,False,5684
13,932,48,False,5685
64,1553,15,True,5686
2,182,7,False,5687
20,566,30,True,5688
1,18,25,True,5689
1,28,0,False,5690
5,43,25,False,5691
2,100,45,False,5692
4,80,23,False,5693
3,53,30,False,5694
1,52,66,False,5695
2,55,45,False,5696
10,301,0,False,5697
23,361,45,True,5698
1,191,0,False,5699
1,8,1,False,5700
25,238,30,False,5701
2,8,26,True,5702
1,9,13,False,5703
3,21,90,True,5704
2,73,45,False,5705
3,31,42,True,5706
1,3,22,False,5707
1,35,30,False,5708
5,48,42,False,5709
1,50,50,True,5710
1,26,48,False,5711
13,470,60,False,5712
4,70,60,False,5713
1,245,0,False,5714
3,26,40,True,5715
1,209,0,False,5716
5,52,41,True,5717
3,27,10,False,5718
2,24,54,True,5719
5,58,44,False,5720
1,16,50,False,5721
3,260,8,False,5722
1,3,88,False,5723
1,32,120,False,5724
5,35,60,True,5725
9,55,50,True,5726
15,165,60,True,5727
7,174,50,False,5728
2,53,25,False,5729
1,4,17,False,5730
6,47,11,False,5731
20,2917,30,True,5732
1,53,45,False,5733
8,106,23,False,5734
1,14,15,False,5735
45,1588,60,True,5736
13,120,30,False,5737
9,118,42,True,5738
1,16,34,False,5739
1,77,55,False,5740
1,52,22,False,5741
1,34,45,False,5742
2,50,0,True,5743
61,61,180,True,5744
19,426,35,False,5745
46,881,58,True,5746
20,670,60,False,5747
5,92,42,False,5748
2,20,58,False,5749
1,75,140,False,5750
1,30,100,False,5751
5,50,24,False,5752
1,48,46,False,5753
5,647,30,True,5754
2,17,59,True,5755
3,28,53,True,5756
20,885,24,True,5757
1,12,90,False,5758
4,63,60,False,5759
1,10,10,True,5760
3,510,45,True,5761
1,192,0,False,5762
4,62,50,True,5763
4,90,60,False,5764
10,108,50,False,5765
25,1673,30,True,5766
4,25,25,False,5767
4,12,30,False,5768
3,53,25,False,5769
2,125,30,False,5770
11,295,43,True,5771
4,0,0,False,5772
5,67,30,False,5773
1,18,50,False,5774
2,24,21,True,5775
2,78,20,False,5776
4,30,25,False,5777
3,266,46,True,5778
13,511,0,False,5779
6,60,52,False,5780
3,18,21,False,5781
1,8,47,True,5782
1,115,0,True,5783
2,60,1,True,5784
16,228,43,True,5785
1,37,49,False,5786
2,16,40,True,5787
8,39,85,False,5788
33,355,60,True,5789
5,99,30,False,5790
8,53,30,False,5791
1,2,116,False,5792
2,96,48,True,5793
2,36,50,False,5794
2,13,10,True,5795
3,84,45,False,5796
1,167,38,False,5797
7,113,2,True,5798
1,2,61,False,5799
3,36,28,False,5800
45,1462,60,True,5801
1,20,120,False,5802
1,2,54,False,5803
1,30,25,False,5804
1,204,60,False,5805
3,28,40,True,5806
5,21,60,False,5807
1,28,25,False,5808
4,22,22,True,5809
8,102,43,True,5810
1,6,29,True,5811
2,16,22,False,5812
29,29,0,True,5813
12,100,75,True,5814
4,50,12,True,5815
24,458,0,True,5816
5,59,10,True,5817
4,19,41,True,5818
6,70,42,False,5819
2,88,0,False,5820
5,377,15,False,5821
3,68,60,False,5822
1,10,32,True,5823
3,40,26,False,5824
1,9,46,True,5825
1,18,1080,False,5826
1,5,18,True,5827
3,48,0,False,5828
1,34,120,False,5829
2,481,0,False,5830
5,304,30,False,5831
7,53,55,True,5832
21,273,33,False,5833
38,11,60,True,5834
2,48,46,False,5835
2,34,24,False,5836
1,107,23,True,5837
7,121,60,False,5838
2,52,45,False,5839
2,44,0,False,5840
1,54,120,False,5841
2,22,44,True,5842
10,71,60,True,5843
2,80,60,False,5844
1,14,25,True,5845
2,56,90,False,5846
7,60,60,True,5847
1,102,12,False,5848
4,20,30,True,5849
2,18,25,False,5850
9,119,40,False,5851
7,95,60,False,5852
5,79,43,True,5853
3,59,13,True,5854
6,106,43,False,5855
1,2,194,False,5856
2,23,10,False,5857
4,24,45,False,5858
6,74,43,True,5859
7,17,30,False,5860
36,36,105,True,5861
4,48,43,False,5862
4,89,26,False,5863
6,41,43,True,5864
12,598,24,False,5865
6,65,60,False,5866
50,52,180,True,5867
7,101,25,False,5868
28,337,0,False,5869
2,18,40,True,5870
1,20,45,True,5871
9,79,42,True,5872
5,45,45,True,5873
1,5,41,False,5874
1,363,100,True,5875
2,20,43,True,5876
2,40,14,True,5877
1,30,90,True,5878
25,142,60,False,5879
5,131,45,False,5880
7,65,60,True,5881
2,30,80,False,5882
5,170,100,False,5883
2,49,22,False,5884
2,20,20,True,5885
3,104,24,True,5886
1,7,85,False,5887
2,195,2,False,5888
4,52,23,True,5889
1,34,120,True,5890
11,282,7,True,5891
3,24,11,True,5892
2,10,50,True,5893
9,130,42,True,5894
45,884,60,True,5895
5,36,45,False,5896
6,52,43,False,5897
11,77,60,True,5898
3,155,70,True,5899
3,117,8,True,5900
4,47,9,True,5901
3,79,120,True,5902
8,191,0,True,5903
1,4,49,False,5904
1,7,29,False,5905
1,13,325,False,5906
4,29,40,True,5907
4,32,44,True,5908
1,30,11,True,5909
4,47,50,False,5910
4,30,50,False,5911
2,27,22,False,5912
17,170,43,True,5913
10,182,90,True,5914
1,12,6,False,5915
2,24,96,True,5916
2,54,60,False,5917
3,156,13,True,5918
3,53,12,True,5919
3,76,28,True,5920
6,134,50,False,5921
4,130,24,False,5922
26,112,60,False,5923
10,137,200,True,5924
3,21,52,True,5925
1,9,21,False,5926
2,42,60,False,5927
2,72,45,False,5928
1,17,65,False,5929
15,1689,0,True,5930
2,104,13,False,5931
6,161,30,True,5932
4,30,45,True,5933
2,22,0,True,5934
2,103,0,False,5935
4,36,48,False,5936
3,156,12,True,5937
1,19,80,False,5938
3,58,23,False,5939
2,34,24,True,5940
19,63,0,True,5941
2,130,45,False,5942
1,19,70,False,5943
1,4,114,False,5944
2,64,42,True,5945
3,44,41,True,5946
5,148,48,False,5947
19,3561,60,False,5948
6,220,30,False,5949
5,51,30,True,5950
13,99,23,True,5951
3,127,30,False,5952
3,150,22,True,5953
1,7,81,False,5954
7,169,60,False,5955
1,35,0,False,5956
2,26,22,True,5957
3,24,59,True,5958
12,104,35,True,5959
5,130,11,True,5960
4,55,30,True,5961
6,104,21,False,5962
46,1085,30,True,5963
6,14,30,False,5964
5,218,45,False,5965
11,392,0,True,5966
33,430,30,True,5967
8,175,60,True,5968
4,27,30,False,5969
3,59,23,False,5970
1,130,0,False,5971
5,39,30,False,5972
6,92,25,False,5973
1,3,41,False,5974
2,71,75,False,5975
2,23,59,False,5976
9,399,55,False,5977
2,11,25,True,5978
2,18,60,True,5979
1,26,46,False,5980
1,246,21,True,5981
2,104,30,False,5982
2,15,43,False,5983
1,42,60,False,5984
1,18,135,False,5985
3,104,24,False,5986
1,268,21,False,5987
4,27,25,True,5988
4,51,22,False,5989
1,36,37,False,5990
1,24,50,False,5991
19,146,30,False,5992
3,77,30,False,5993
1,28,56,False,5994
8,54,40,True,5995
1,79,22,True,5996
2,14,20,False,5997
1,30,38,False,5998
1,6,41,True,5999
20,520,43,True,6000
6,82,42,False,6001
1,7,59,True,6002
9,57,43,True,6003
2,26,5,True,6004
2,70,30,False,6005
1,185,50,False,6006
9,991,48,False,6007
1,6,20,True,6008
6,138,30,True,6009
2,7,100,True,6010
3,74,30,False,6011
12,427,55,False,6012
10,194,22,True,6013
7,42,30,False,6014
2,14,21,False,6015
15,132,45,True,6016
5,42,45,False,6017
2,12,55,True,6018
1,4,61,False,6019
4,27,50,False,6020
2,38,30,False,6021
2,70,30,True,6022
7,91,10,False,6023
6,80,60,False,6024
2,34,20,False,6025
1,32,65,False,6026
1,20,20,True,6027
1,28,120,False,6028
5,40,50,False,6029
9,127,30,False,6030
1,297,15,False,6031
6,36,28,True,6032
1,53,60,False,6033
1,29,60,False,6034
3,36,21,False,6035
1,14,0,False,6036
9,118,105,True,6037
1,43,0,True,6038
3,97,30,False,6039
5,156,12,False,6040
2,41,60,False,6041
1,16,65,True,6042
1,7,33,False,6043
3,76,90,False,6044
1,45,120,False,6045
3,13,60,False,6046
3,88,8,False,6047
2,26,11,False,6048
7,87,45,False,6049
20,306,60,False,6050
2,37,24,True,6051
1,120,35,False,6052
10,87,60,True,6053
32,2134,22,False,6054
1,12,75,False,6055
6,78,50,False,6056
1,23,140,False,6057
1,40,90,False,6058
1,2,165,False,6059
1,51,50,True,6060
5,37,0,True,6061
2,19,44,False,6062
3,30,10,False,6063
1,15,20,True,6064
3,78,0,True,6065
3,39,0,False,6066
1,145,25,False,6067
19,247,30,True,6068
1,17,0,False,6069
2,24,55,False,6070
1,92,90,False,6071
3,16,90,False,6072
1,30,31,False,6073
4,52,22,True,6074
1,24,40,False,6075
4,52,24,True,6076
1,23,72,False,6077
2,31,7,False,6078
8,234,45,True,6079
10,60,41,True,6080
2,9,10,False,6081
5,60,2,False,6082
1,209,50,False,6083
7,351,5,True,6084
3,62,24,False,6085
1,8,90,True,6086
11,102,44,True,6087
3,27,45,True,6088
11,149,60,True,6089
3,78,3,False,6090
1,9,42,True,6091
8,100,3,True,6092
1,106,19,True,6093
10,167,22,False,6094
5,46,22,False,6095
1,78,23,True,6096
8,74,100,False,6097
1,15,11,True,6098
2,102,25,False,6099
0,0,30,False,6100
2,307,30,False,6101
7,98,60,False,6102
2,43,25,False,6103
1,8,58,True,6104
5,19,60,True,6105
36,433,60,True,6106
4,39,13,True,6107
1,20,35,False,6108
2,160,30,False,6109
10,90,65,True,6110
2,103,15,True,6111
1,35,40,False,6112
3,24,20,False,6113
7,383,10,True,6114
22,382,45,True,6115
3,59,110,True,6116
2,45,48,False,6117
2,18,36,True,6118
3,39,22,True,6119
1,352,10,False,6120
4,183,60,False,6121
5,50,60,True,6122
1,1,20,True,6123
3,124,0,False,6124
64,3182,53,True,6125
9,101,45,True,6126
7,28,40,True,6127
7,82,51,False,6128
11,103,29,False,6129
6,437,60,True,6130
4,49,43,True,6131
1,286,0,True,6132
2,10,43,True,6133
23,268,0,True,6134
35,1002,29,False,6135
1,133,20,True,6136
10,60,45,True,6137
1,3,35,False,6138
3,35,5,False,6139
7,55,60,False,6140
1,19,50,False,6141
1,7,15,True,6142
2,9,30,False,6143
30,381,45,True,6144
8,48,180,True,6145
3,37,80,False,6146
1,3,30,True,6147
1,6,19,False,6148
4,100,11,True,6149
4,35,30,True,6150
9,51,60,False,6151
1,530,15,False,6152
16,171,44,True,6153
5,71,44,True,6154
5,36,47,True,6155
9,109,44,True,6156
6,50,43,True,6157
1,2,20,False,6158
1,28,50,False,6159
1,12,5,False,6160
1,143,50,False,6161
1,60,43,False,6162
1,14,20,False,6163
19,170,50,False,6164
4,165,45,False,6165
1,5,96,False,6166
3,39,50,False,6167
9,82,60,True,6168
4,28,52,True,6169
6,172,50,True,6170
1,25,121,False,6171
7,70,42,True,6172
1,8,100,False,6173
2,62,22,True,6174
7,616,90,True,6175
25,297,58,False,6176
3,113,140,False,6177
1,22,90,False,6178
34,1684,30,True,6179
2,74,50,False,6180
5,64,43,False,6181
4,147,30,False,6182
2,100,30,False,6183
2,22,51,False,6184
9,102,60,False,6185
1,16,37,False,6186
10,30,50,True,6187
3,20,30,True,6188
2,40,150,False,6189
1,11,40,True,6190
9,121,0,False,6191
1,44,26,False,6192
1,66,60,False,6193
1,2,15,False,6194
1,13,360,False,6195
5,5,60,False,6196
1,24,3,False,6197
1,4,31,True,6198
1,120,25,False,6199
13,331,30,False,6200
7,70,50,True,6201
49,710,30,True,6202
1,7,84,False,6203
1,6,56,True,6204
2,14,55,False,6205
3,42,23,True,6206
2,39,50,True,6207
11,67,0,True,6208
4,1,44,False,6209
1,7,25,True,6210
4,54,30,False,6211
15,277,25,True,6212
2,120,132,True,6213
2,93,90,False,6214
1,42,24,False,6215
1,32,31,False,6216
3,22,45,True,6217
2,26,19,False,6218
25,492,60,True,6219
11,40,60,True,6220
2,34,45,False,6221
1,11,55,False,6222
4,100,50,True,6223
2,23,47,False,6224
12,143,0,True,6225
11,109,44,True,6226
2,80,0,True,6227
1,7,31,False,6228
4,73,42,True,6229
23,586,25,True,6230
2,51,30,False,6231
33,847,45,True,6232
2,66,37,False,6233
1,4,366,False,6234
1,37,35,False,6235
3,80,23,True,6236
1,17,12,True,6237
1,27,7,False,6238
0,0,139,False,6239
2,67,60,False,6240
26,1069,30,True,6241
2,14,120,True,6242
2,11,47,True,6243
4,24,28,True,6244
3,37,28,True,6245
1,573,26,False,6246
2,42,45,False,6247
6,479,60,True,6248
57,1964,30,True,6249
1,28,30,False,6250
5,100,30,True,6251
3,24,28,False,6252
10,130,50,False,6253
1,26,15,False,6254
5,1137,60,False,6255
1,51,0,False,6256
1,29,0,False,6257
1,120,60,False,6258
8,556,42,False,6259
14,113,60,False,6260
1,1,13,False,6261
27,315,30,True,6262
3,125,7,True,6263
3,117,30,False,6264
8,98,30,False,6265
2,40,23,False,6266
10,817,0,True,6267
5,120,0,True,6268
1,14,44,False,6269
4,229,50,True,6270
1,26,4,False,6271
7,65,45,True,6272
1,151,0,False,6273
9,98,45,False,6274
37,362,0,True,6275
6,39,45,False,6276
4,61,29,True,6277
5,43,43,False,6278
1,4,13,False,6279
2,11,25,False,6280
1,9,27,True,6281
1,24,12,False,6282
2,0,20,False,6283
10,116,30,False,6284
5,169,30,False,6285
1,14,90,False,6286
8,173,60,True,6287
1,13,25,True,6288
5,43,45,False,6289
1,37,23,False,6290
2,47,15,False,6291
1,15,24,True,6292
1,1,40,False,6293
2,98,15,True,6294
1,11,42,True,6295
5,158,43,False,6296
3,132,45,False,6297
5,56,30,False,6298
1,12,56,True,6299
1,20,21,False,6300
1,14,64,False,6301
14,214,23,True,6302
1,40,75,False,6303
1,188,22,False,6304
4,138,60,False,6305
6,154,25,False,6306
12,313,60,False,6307
11,1382,0,True,6308
5,71,0,True,6309
1,13,611,False,6310
11,120,45,True,6311
3,78,3,True,6312
10,147,10,True,6313
2,180,5,False,6314
4,35,42,True,6315
1,6,14,False,6316
1,13,4,False,6317
1,48,20,False,6318
3,150,11,True,6319
2,30,15,True,6320
1,53,65,False,6321
2,19,41,False,6322
3,29,22,False,6323
1,37,0,False,6324
2,78,7,True,6325
1,22,70,False,6326
10,529,6,True,6327
5,211,60,False,6328
3,74,0,False,6329
1,32,23,True,6330
3,31,21,False,6331
24,271,60,True,6332
1,202,0,True,6333
7,116,30,False,6334
0,0,60,True,6335
4,18,30,False,6336
2,27,45,False,6337
30,261,0,True,6338
2,21,23,False,6339
5,91,25,False,6340
2,8,50,False,6341
3,50,25,True,6342
2,41,22,False,6343
1,9,26,True,6344
1,15,28,True,6345
7,28,90,True,6346
1,1,52,True,6347
6,61,45,False,6348
5,169,40,False,6349
1,11,53,True,6350
1,193,30,False,6351
6,66,24,False,6352
1,41,24,False,6353
1,10,90,False,6354
3,18,0,True,6355
2,50,0,False,6356
2,39,26,False,6357
1,12,140,False,6358
2,51,24,False,6359
2,21,22,True,6360
1,6,171,False,6361
2,104,0,False,6362
11,30,60,False,6363
5,150,22,False,6364
7,98,42,True,6365
2,17,50,True,6366
12,44,60,False,6367
1,5,230,False,6368
5,32,50,False,6369
6,57,50,False,6370
1,2,200,False,6371
3,120,45,False,6372
3,31,24,True,6373
1,42,44,False,6374
3,19,0,True,6375
1,313,40,False,6376
1,5,87,True,6377
19,19,60,False,6378
4,113,10,True,6379
13,318,43,True,6380
18,618,0,True,6381
14,255,30,True,6382
6,16,45,False,6383
18,436,43,True,6384
2,37,40,False,6385
5,156,28,False,6386
3,29,45,True,6387
2,19,30,True,6388
1,10,12,False,6389
18,107,47,True,6390
1,56,40,False,6391
1,12,40,False,6392
1,8,36,True,6393
4,88,22,True,6394
4,209,6,True,6395
1,9,20,True,6396
2,92,22,False,6397
1,6,25,True,6398
8,93,0,False,6399
3,12,43,True,6400
6,54,25,False,6401
1,12,150,False,6402
1,98,25,False,6403
8,101,30,True,6404
1,4,15,False,6405
1,42,0,False,6406
2,78,11,False,6407
7,100,100,False,6408
1,5,32,False,6409
12,168,180,True,6410
1,5,76,False,6411
20,482,140,True,6412
1,10,38,True,6413
2,18,45,True,6414
1,9,120,False,6415
2,52,22,True,6416
2,410,43,False,6417
6,171,15,True,6418
4,104,22,True,6419
5,49,45,True,6420
1,3,89,False,6421
25,1737,22,True,6422
1,19,15,False,6423
4,32,40,False,6424
5,61,22,False,6425
7,84,52,True,6426
1,6,72,False,6427
1,10,65,True,6428
1,12,10,False,6429
2,14,42,True,6430
5,62,60,False,6431
4,144,11,False,6432
10,89,42,True,6433
3,42,75,False,6434
5,58,23,False,6435
1,2,29,False,6436
5,96,30,False,6437
1,21,25,False,6438
7,40,60,True,6439
2,97,24,False,6440
4,156,30,False,6441
4,43,58,False,6442
2,11,44,True,6443
1,103,40,False,6444
0,0,90,False,6445
2,30,0,True,6446
2,82,10,True,6447
6,165,27,True,6448
15,127,90,True,6449
71,1282,30,True,6450
9,150,22,False,6451
1,221,45,False,6452
1,62,0,False,6453
2,4,120,True,6454
2,45,24,False,6455
7,140,60,False,6456
0,0,95,False,6457
14,435,30,False,6458
2,17,22,True,6459
7,97,30,False,6460
2,16,10,True,6461
18,452,30,True,6462
1,9,10,False,6463
2,67,90,False,6464
3,30,39,True,6465
11,124,45,True,6466
2,52,50,False,6467
6,224,30,False,6468
1,19,275,False,6469
9,117,30,False,6470
4,39,45,True,6471
6,193,27,False,6472
1,190,24,False,6473
9,87,60,True,6474
1,20,3,False,6475
1,164,30,False,6476
1,2,97,False,6477
2,99,30,False,6478
1,109,6,False,6479
7,112,42,True,6480
2,67,0,False,6481
1,331,25,False,6482
6,44,65,False,6483
32,99,20,True,6484
1,30,35,False,6485
3,20,80,False,6486
1,143,0,False,6487
11,164,45,False,6488
2,32,16,False,6489
2,95,0,False,6490
2,49,44,False,6491
6,57,30,False,6492
15,260,30,False,6493
8,143,30,False,6494
1,8,38,True,6495
5,60,22,True,6496
1,90,20,False,6497
21,21,120,True,6498
1,3,284,False,6499
6,76,43,True,6500
19,108,90,False,6501
2,68,90,False,6502
1,38,46,False,6503
2,35,43,True,6504
1,126,0,False,6505
1,322,40,False,6506
1,6,620,False,6507
3,25,55,False,6508
17,110,30,True,6509
6,47,45,False,6510
1,16,50,True,6511
3,78,23,False,6512
8,173,50,True,6513
10,87,50,True,6514
1,63,11,False,6515
3,27,86,True,6516
3,156,22,True,6517
4,265,8,False,6518
8,80,45,True,6519
8,171,25,True,6520
6,54,50,True,6521
12,325,45,False,6522
8,73,60,False,6523
1,26,90,False,6524
1,37,25,False,6525
5,115,13,True,6526
1,2,141,False,6527
3,82,120,False,6528
3,86,30,False,6529
8,93,30,True,6530
2,52,7,False,6531
2,21,40,False,6532
11,176,10,True,6533
